"R0",,,,,,,,,,
"Index [1]","X [mm]","Y [mm]","Z [mm]","U [mm]","V [mm]","W [mm]","displacement","Sigma_X [mm]","Sigma_Y [mm]","Sigma_Z [mm]"
1911,2.59726,15.5735,-411.578,-0.00119514,-0.00535608,0.00805911,0.00977381,0.000187621,0.000192845,0.000971765
1912,2.59726,15.5735,-411.578,-0.00076427,-0.00536334,0.00823684,0.00991186,0.00018875,0.000193656,0.000977732
1913,2.59726,15.5735,-411.578,-0.000167536,-0.0050225,0.00840632,0.00983035,0.000187872,0.000192747,0.000973226
1914,2.59726,15.5735,-411.578,0.000439962,-0.00452164,0.00803516,0.00927738,0.000186466,0.000191828,0.000966117
1915,2.59726,15.5735,-411.578,0.000688507,-0.00391619,0.00832316,0.00925209,0.000192188,0.000197101,0.000995276
1916,2.59726,15.5735,-411.578,0.000483609,-0.00294681,0.00839966,0.0089841,0.000188569,0.000193685,0.000976637
1917,2.59726,15.5735,-411.578,0.000179852,-0.00204482,0.00908717,0.00934155,0.000186451,0.000191532,0.00096583
1918,2.59726,15.5735,-411.578,-0.000371282,-0.00140742,0.0099689,0.0100805,0.000187171,0.000192657,0.00096956
1919,2.59726,15.5735,-411.578,-0.000638539,-0.000929839,0.0103149,0.0103853,0.000185921,0.00019087,0.000963112
1920,2.59726,15.5735,-411.578,-0.000896433,-0.000715388,0.0105129,0.010581,0.000189546,0.000194443,0.00098183
1921,2.59726,15.5735,-411.578,-0.000741394,-0.000859579,0.011435,0.011497,0.000183179,0.000187928,0.000948881
1922,2.59726,15.5735,-411.578,-9.92306e-05,-0.00111083,0.0101974,0.0102644,0.000184941,0.000189866,0.000958202
1923,2.59726,15.5735,-411.578,0.000469287,-0.00143196,0.0114896,0.0115982,0.000186386,0.000191165,0.00096549
1924,2.59726,15.5735,-411.578,0.000637649,-0.00173737,0.0121231,0.0122675,0.000188312,0.000193455,0.000975345
1925,2.59726,15.5735,-411.578,0.000622498,-0.0022473,0.0117135,0.0119508,0.000190208,0.000195074,0.000985115
1926,2.59726,15.5735,-411.578,1.35587e-05,-0.00253517,0.0120416,0.0123136,0.000191133,0.000196389,0.000990093
1927,2.59726,15.5735,-411.578,-0.000356296,-0.00304909,0.0113436,0.0117609,0.000187358,0.000192251,0.000970315
1928,2.59726,15.5735,-411.578,-0.000868363,-0.00385121,0.0116596,0.0123167,0.000186158,0.000191051,0.000964141
1929,2.59726,15.5735,-411.578,-0.000741829,-0.00434512,0.0108717,0.0117467,0.000191309,0.00019658,0.00099114
1930,2.59726,15.5735,-411.578,-0.000238862,-0.00503058,0.0113624,0.0124374,0.000190693,0.000195901,0.000987742
1931,2.59726,15.5735,-411.578,0.000296616,-0.00566122,0.0103593,0.0118379,0.00018792,0.000192567,0.00097321
1932,2.59726,15.5735,-411.578,0.000881772,-0.00589799,0.0110488,0.0125815,0.000189549,0.000194729,0.000981629
1933,2.59726,15.5735,-411.578,0.00107106,-0.00580362,0.0111935,0.0126692,0.000190715,0.000196405,0.000987823
1934,2.59726,15.5735,-411.578,0.000918556,-0.00552023,0.010568,0.0119689,0.000192696,0.000197633,0.000998051
1935,2.59726,15.5735,-411.578,0.000686611,-0.00479218,0.010562,0.0116307,0.000191381,0.000196744,0.000991256
1936,2.59726,15.5735,-411.578,0.000320878,-0.00418609,0.010775,0.0115929,0.000189589,0.000194576,0.000982038
1937,2.59726,15.5735,-411.578,0.0001997,-0.00327922,0.00975537,0.0103085,0.000187724,0.00019268,0.000972648
1938,2.59726,15.5735,-411.578,0.000414074,-0.00282127,0.0103832,0.0107774,0.000190663,0.000195746,0.000987722
1939,2.59726,15.5735,-411.578,0.000654819,-0.00202016,0.0104895,0.0107069,0.00018947,0.000194938,0.000981398
1940,2.59726,15.5735,-411.578,0.00132683,-0.00161128,0.0110487,0.0112537,0.000190413,0.000195592,0.000986395
1941,2.59726,15.5735,-411.578,0.00169177,-0.00139996,0.0103228,0.0105676,0.000191081,0.000196097,0.000989818
1942,2.59726,15.5735,-411.578,0.00199461,-0.00103371,0.00967877,0.00995513,0.000187811,0.000192916,0.000972789
1943,2.59726,15.5735,-411.578,0.00213373,-0.00103285,0.011088,0.0113494,0.000190088,0.000194934,0.000984546
1944,2.59726,15.5735,-411.578,0.00180728,-0.00089916,0.010963,0.0111522,0.000188264,0.000193097,0.000975089
1945,2.59726,15.5735,-411.578,0.00150981,-0.00104485,0.010328,0.0105045,0.000186142,0.000191531,0.000964205
1946,2.59726,15.5735,-411.578,0.00125881,-0.00125349,0.0102203,0.0103862,0.000188406,0.000193352,0.000975778
1947,2.59726,15.5735,-411.578,0.00146967,-0.00184592,0.0102668,0.0105463,0.000190333,0.000195491,0.000985964
1948,2.59726,15.5735,-411.578,0.00207431,-0.00245901,0.010828,0.0113132,0.00018958,0.00019486,0.00098216
1949,2.59726,15.5735,-411.578,0.0025011,-0.00330622,0.0103688,0.0111855,0.000187495,0.000192338,0.000971043
1950,2.59726,15.5735,-411.578,0.00303064,-0.00400849,0.0101436,0.0113537,0.000190941,0.000196191,0.000989276
1951,2.59726,15.5735,-411.578,0.00324403,-0.00455904,0.010204,0.0116598,0.000190672,0.000195835,0.000987696
1952,2.59726,15.5735,-411.578,0.00328052,-0.00489488,0.00970809,0.0114101,0.000187593,0.000192427,0.000971653
1953,2.59726,15.5735,-411.578,0.00283403,-0.00506757,0.00958249,0.0112452,0.000189188,0.000194312,0.000979678
1954,2.59726,15.5735,-411.578,0.0026256,-0.00502638,0.0087691,0.0104686,0.000188882,0.000194093,0.000978246
1955,2.59726,15.5735,-411.578,0.00252802,-0.00477976,0.00898613,0.0105152,0.000190977,0.000196077,0.000989285
1956,2.59726,15.5735,-411.578,0.00257467,-0.00448915,0.00746994,0.00913107,0.000191299,0.000196238,0.000990799
1957,2.59726,15.5735,-411.578,0.00283652,-0.00423509,0.00849876,0.00992596,0.000191712,0.000196796,0.000992745
1958,2.59726,15.5735,-411.578,0.00328408,-0.00377149,0.00867717,0.0100423,0.000189278,0.00019434,0.000980368
1959,2.59726,15.5735,-411.578,0.00410713,-0.0031853,0.0074701,0.00916362,0.000186845,0.000192026,0.00096767
1960,2.59726,15.5735,-411.578,0.00442935,-0.00280933,0.00738461,0.00914975,0.000189602,0.000194808,0.000982085
1961,2.59726,15.5735,-411.578,0.00426919,-0.00210193,0.00699591,0.0085007,0.000189718,0.000194987,0.000982759
1962,2.59726,15.5735,-411.578,0.00417557,-0.00153899,0.00775434,0.00897707,0.000186558,0.000192137,0.000966368
1963,2.59726,15.5735,-411.578,0.00361422,-0.000873697,0.00795918,0.00879749,0.000188109,0.000192959,0.000974454
1964,2.59726,15.5735,-411.578,0.00367154,-0.000289125,0.00820614,0.00900773,0.000187617,0.000192798,0.000971661
1965,2.59726,15.5735,-411.578,0.00405257,-0.000240306,0.00771386,0.00876614,0.000191593,0.000196664,0.000992382
1966,2.59726,15.5735,-411.578,0.00451415,-8.2117e-05,0.00728787,0.00860629,0.000188288,0.000193444,0.000975397
1967,2.59726,15.5735,-411.578,0.00498393,-0.000200012,0.00725178,0.00889905,0.000189821,0.000194995,0.000983438
1968,2.59726,15.5735,-411.578,0.00555501,-0.0006127,0.00722568,0.00926717,0.000189928,0.000194968,0.000983864
1969,2.59726,15.5735,-411.578,0.00541602,-0.000940478,0.00760761,0.00941123,0.000190188,0.000195224,0.000985103
1970,2.59726,15.5735,-411.578,0.00532879,-0.00130414,0.00812568,0.00982756,0.000187205,0.000192524,0.000969824
1971,2.59726,15.5735,-411.578,0.00516299,-0.00160899,0.00689098,0.0089385,0.000189504,0.000194619,0.000981634
1972,2.59726,15.5735,-411.578,0.0046472,-0.00188485,0.00792162,0.00939341,0.000189967,0.000195194,0.000983936
1973,2.59726,15.5735,-411.578,0.00436261,-0.00219128,0.00673717,0.00835741,0.000188459,0.000193601,0.000976633
1974,2.59726,15.5735,-411.578,0.00442281,-0.00278449,0.00732752,0.0090462,0.000192566,0.000197927,0.000997519
1975,2.59726,15.5735,-411.578,0.00467798,-0.00281349,0.00549717,0.0078358,0.00019334,0.000198239,0.00100139
1976,2.59726,15.5735,-411.578,0.00512656,-0.0031927,0.00680467,0.00912609,0.000189662,0.000194914,0.000982396
1977,2.59726,15.5735,-411.578,0.00578583,-0.00320173,0.00558712,0.00870435,0.000190332,0.000195795,0.000985958
1978,2.59726,15.5735,-411.578,0.00602269,-0.00319989,0.0050033,0.00858882,0.000188186,0.000193732,0.000974669
1979,2.59726,15.5735,-411.578,0.00584428,-0.0031749,0.00510226,0.00847646,0.000187812,0.000192622,0.000972774
1980,2.59726,15.5735,-411.578,0.00529511,-0.0028284,0.00561469,0.00825636,0.0001901,0.000195637,0.000984668
1981,2.59726,15.5735,-411.578,0.00467428,-0.00224672,0.00532695,0.00749465,0.000187164,0.000192545,0.000969516
1982,2.59726,15.5735,-411.578,0.0045742,-0.00186506,0.0060498,0.00790654,0.000190773,0.00019552,0.000988086
1983,2.59726,15.5735,-411.578,0.0047467,-0.00130645,0.005794,0.00764785,0.000192872,0.000197716,0.000999035
1984,2.59726,15.5735,-411.578,0.00527237,-0.00102168,0.00644584,0.00844811,0.000188946,0.000194065,0.000978842
1985,2.59726,15.5735,-411.578,0.00585433,-0.0006338,0.00533731,0.00804255,0.000188895,0.000194319,0.000978564
1986,2.59726,15.5735,-411.578,0.00617392,-0.00057416,0.00654141,0.00905173,0.000190523,0.000195426,0.000986654
1987,2.59726,15.5735,-411.578,0.00630319,-0.000436015,0.0073162,0.00969586,0.000189315,0.000194421,0.00098063
1988,2.59726,15.5735,-411.578,0.00608541,-0.000290579,0.0070859,0.00941367,0.000186759,0.000191763,0.000967349
1989,2.59726,15.5735,-411.578,0.00551879,-0.000328025,0.0077546,0.00960915,0.000189183,0.000194553,0.000980152
1990,2.59726,15.5735,-411.578,0.00504557,-0.000293636,0.00791292,0.00942701,0.000193008,0.000198107,0.000999643
1991,2.59726,15.5735,-411.578,0.00450156,-0.000395034,0.00737859,0.00870278,0.000186866,0.000192133,0.000967895
1992,2.59726,15.5735,-411.578,0.0042502,-0.000729426,0.00792238,0.00903584,0.000187999,0.000192982,0.000973636
1993,2.59726,15.5735,-411.578,0.00456641,-0.0010218,0.00654785,0.00814712,0.000187312,0.000192736,0.000970223
1994,2.59726,15.5735,-411.578,0.00495935,-0.00135352,0.00560692,0.00779039,0.000186723,0.000192213,0.000967269
1995,2.59726,15.5735,-411.578,0.00544526,-0.00182106,0.00558261,0.00804288,0.000188094,0.000193155,0.000974298
1996,2.59726,15.5735,-411.578,0.00540608,-0.00219237,0.00566331,0.00817305,0.000189107,0.00019434,0.000979777
1997,2.59726,15.5735,-411.578,0.00516147,-0.00247905,0.00615476,0.00848022,0.000186659,0.000192137,0.00096701
1998,2.59726,15.5735,-411.578,0.0043988,-0.00275742,0.00638215,0.00831259,0.00018844,0.000193748,0.000976039
1999,2.59726,15.5735,-411.578,0.00368837,-0.00266622,0.00606344,0.00768575,0.000189059,0.000194141,0.000979424
2000,2.59726,15.5735,-411.578,0.00329836,-0.0025537,0.00628501,0.00759271,0.000189552,0.000194755,0.000981839
2001,2.59726,15.5735,-411.578,0.00322236,-0.00247635,0.00672254,0.00787891,0.000187841,0.000193272,0.000973028
2002,2.59726,15.5735,-411.578,0.00373135,-0.00216293,0.0069594,0.00821345,0.000184847,0.000189922,0.000957635
2003,2.59726,15.5735,-411.578,0.00414371,-0.0020375,0.0066972,0.00816883,0.000189038,0.00019403,0.000978914
2004,2.59726,15.5735,-411.578,0.00453919,-0.00166419,0.0063592,0.00803723,0.000189416,0.00019471,0.000981
2005,2.59726,15.5735,-411.578,0.00489722,-0.00123527,0.00627917,0.00810284,0.000192728,0.000197718,0.000998214
2006,2.59726,15.5735,-411.578,0.00477486,-0.000848051,0.00632577,0.00804605,0.000185775,0.000190938,0.000962335
2007,2.59726,15.5735,-411.578,0.00428417,-0.000559544,0.00646663,0.00782377,0.00019004,0.000195057,0.000984366
2008,2.59726,15.5735,-411.578,0.00360484,-0.000177317,0.00722988,0.00811445,0.000188174,0.000193519,0.000974749
2009,2.59726,15.5735,-411.578,0.0029525,2.90072e-05,0.00736282,0.00795351,0.000188814,0.000193988,0.00097821
2010,2.59726,15.5735,-411.578,0.00273824,0.00017278,0.00658229,0.00715254,0.000190254,0.000195634,0.00098526
2011,2.59726,15.5735,-411.578,0.00307449,-8.96035e-05,0.00617128,0.00706224,0.000187208,0.000192566,0.000969761
2012,2.59726,15.5735,-411.578,0.00349898,-0.000515457,0.00665699,0.00756694,0.000189023,0.000193974,0.000979245
2013,2.59726,15.5735,-411.578,0.00401588,-0.000604638,0.00565318,0.00702727,0.00018853,0.000193477,0.000976506
2014,2.59726,15.5735,-411.578,0.00428738,-0.00106749,0.00570245,0.0072794,0.000188742,0.000193496,0.00097758
2015,2.59726,15.5735,-411.578,0.00386022,-0.00129641,0.00541977,0.00682621,0.000187932,0.000193025,0.000973292
2016,2.59726,15.5735,-411.578,0.00343435,-0.00137727,0.00578852,0.00695638,0.000191302,0.000196198,0.000990744
2017,2.59726,15.5735,-411.578,0.00246586,-0.00167311,0.00524818,0.00622838,0.000185851,0.000191142,0.000962727
2018,2.59726,15.5735,-411.578,0.00193817,-0.00212447,0.00638301,0.00708302,0.000187707,0.00019248,0.000972236
2019,2.59726,15.5735,-411.578,0.00155677,-0.00240246,0.00725521,0.00780856,0.000190126,0.000195091,0.000984764
2020,2.59726,15.5735,-411.578,0.00173815,-0.00261674,0.00701508,0.00772677,0.000190333,0.000195659,0.000985644
2021,2.59726,15.5735,-411.578,0.00218466,-0.00284766,0.00695639,0.00785042,0.000188322,0.00019339,0.000975489
2022,2.59726,15.5735,-411.578,0.00260656,-0.00294886,0.00645663,0.00775708,0.000188687,0.000194045,0.000977447
2023,2.59726,15.5735,-411.578,0.00282763,-0.00288805,0.00613307,0.00740084,0.000188506,0.000193558,0.000976498
2024,2.59726,15.5735,-411.578,0.00260243,-0.00267039,0.00668322,0.00769279,0.000185596,0.000191002,0.000961454
2025,2.59726,15.5735,-411.578,0.00198209,-0.00242206,0.00684066,0.00755248,0.000188637,0.000193841,0.00097714
2026,2.59726,15.5735,-411.578,0.00114871,-0.00209712,0.00602927,0.00653472,0.000184958,0.000190265,0.000958143
2027,2.59726,15.5735,-411.578,0.000360204,-0.00174524,0.0075559,0.00778832,0.00018774,0.000193184,0.000972757
2028,2.59726,15.5735,-411.578,0.00014641,-0.00143116,0.00687196,0.00702986,0.000187351,0.000192382,0.000970335
2029,2.59726,15.5735,-411.578,0.000287654,-0.0011378,0.00604959,0.00617913,0.000188393,0.000193537,0.000976058
2030,2.59726,15.5735,-411.578,0.000796639,-0.00117567,0.00698608,0.00713906,0.000189071,0.000194441,0.000979211
2031,2.59726,15.5735,-411.578,0.0012282,-0.0011986,0.00666543,0.00690188,0.000188297,0.000193243,0.00097525
2032,2.59726,15.5735,-411.578,0.00159845,-0.00131285,0.00712142,0.00745776,0.000187801,0.000193366,0.000972994
2033,2.59726,15.5735,-411.578,0.0015535,-0.00145887,0.00756282,0.00786883,0.000187541,0.000192396,0.000971449
2034,2.59726,15.5735,-411.578,0.000916531,-0.00152348,0.00708869,0.0073419,0.00019202,0.000196962,0.000994492
2035,2.59726,15.5735,-411.578,-3.87522e-07,-0.00164482,0.00775834,0.00794121,0.000187351,0.000192361,0.000970407
2036,2.59726,15.5735,-411.578,-0.000548501,-0.00162369,0.00711201,0.00732407,0.000187105,0.000192284,0.000969013
2037,2.59726,15.5735,-411.578,-0.000987138,-0.00189976,0.00734017,0.00766417,0.000185178,0.000190654,0.000959307
2038,2.59726,15.5735,-411.578,-0.000820667,-0.00212955,0.00713582,0.00749961,0.000190611,0.000195511,0.000987234
2039,2.59726,15.5735,-411.578,-0.000220095,-0.0024019,0.00767376,0.00805897,0.000189498,0.000194857,0.000981658
2040,2.59726,15.5735,-411.578,0.000278432,-0.0027644,0.00802861,0.00852085,0.000187935,0.000193067,0.000973763
2041,2.59726,15.5735,-411.578,0.000675633,-0.00303916,0.00724885,0.00793829,0.00018719,0.000192467,0.000969685
2042,2.59726,15.5735,-411.578,0.000557946,-0.00320276,0.00717834,0.00790953,0.000189545,0.000194647,0.000981848
2043,2.59726,15.5735,-411.578,0.000148429,-0.00322149,0.0074339,0.00813064,0.000188888,0.000193931,0.000978607
2044,2.59726,15.5735,-411.578,-0.000516304,-0.00304696,0.00781774,0.00844047,0.000189066,0.000193795,0.000979357
2045,2.59726,15.5735,-411.578,-0.00122172,-0.00307538,0.00760264,0.00836518,0.00018865,0.000193557,0.000977192
2046,2.59726,15.5735,-411.578,-0.00150601,-0.00274704,0.00841821,0.00899612,0.000185718,0.000191512,0.000962219
2047,2.59726,15.5735,-411.578,-0.00138151,-0.00268407,0.00865473,0.0091787,0.000188564,0.000193379,0.000976784
2048,2.59726,15.5735,-411.578,-0.000761549,-0.00270292,0.00799266,0.00850034,0.000189325,0.000194713,0.000980622
2049,2.59726,15.5735,-411.578,-7.83568e-06,-0.0026951,0.00899052,0.00939661,0.000187986,0.000193057,0.000973951
2050,2.59726,15.5735,-411.578,0.000671859,-0.00273278,0.00753422,0.00806028,0.00018639,0.000191608,0.000965424
2051,2.59726,15.5735,-411.578,0.000803603,-0.00262677,0.00785061,0.00833251,0.000187439,0.000192962,0.000970982
2052,2.59726,15.5735,-411.578,0.000487157,-0.00239115,0.00888321,0.00923177,0.000189458,0.00019444,0.000981299
2053,2.59726,15.5735,-411.578,-5.26179e-05,-0.00227957,0.00875718,0.00906052,0.000189447,0.00019475,0.00098117
2054,2.59726,15.5735,-411.578,-0.000479472,-0.00216061,0.00889346,0.00918394,0.000187206,0.000192234,0.000969595
2055,2.59726,15.5735,-411.578,-0.000885881,-0.00218148,0.00855554,0.00888773,0.000189849,0.000194779,0.000983158
2056,2.59726,15.5735,-411.578,-0.000682614,-0.00226565,0.0088695,0.00918623,0.000187843,0.000193304,0.00097288
2057,2.59726,15.5735,-411.578,-0.000108797,-0.00212709,0.00867026,0.00895479,0.00018856,0.000194264,0.000976701
2058,2.59726,15.5735,-411.578,0.000498133,-0.0023936,0.00858485,0.00896228,0.000190128,0.000195211,0.000984621
2059,2.59726,15.5735,-411.578,0.00118026,-0.00272116,0.00850717,0.00904399,0.00019222,0.000197297,0.000995558
2060,2.59726,15.5735,-411.578,0.00122692,-0.00295761,0.00893554,0.00950503,0.000190447,0.000195678,0.000986402
2061,2.59726,15.5735,-411.578,0.00103457,-0.00294745,0.00852397,0.00912335,0.000190375,0.000195286,0.00098616
2062,2.59726,15.5735,-411.578,0.000390292,-0.00304143,0.0088943,0.00942619,0.000190119,0.000195078,0.000984779
2063,2.59726,15.5735,-411.578,-0.000236988,-0.00292661,0.00807459,0.00861935,0.000191279,0.000196218,0.000990615
2064,2.59726,15.5735,-411.578,-0.000918132,-0.00308183,0.00922894,0.00978643,0.00018844,0.000193574,0.000975851
2065,2.59726,15.5735,-411.578,-0.000868334,-0.00321346,0.00900153,0.00962578,0.000190103,0.000195407,0.00098448
2066,2.59726,15.5735,-411.578,-0.000424329,-0.00307113,0.00886457,0.00940317,0.000190888,0.000196641,0.000988877
2067,2.59726,15.5735,-411.578,0.000191458,-0.00331469,0.00926817,0.00985847,0.000188951,0.000194265,0.000978797
2068,2.59726,15.5735,-411.578,0.000803043,-0.00319374,0.00914112,0.00974404,0.000187753,0.000193005,0.000972318
2069,2.59726,15.5735,-411.578,0.000979841,-0.00336924,0.00986971,0.0104846,0.000189088,0.000194121,0.000979271
2070,2.59726,15.5735,-411.578,0.000798487,-0.003324,0.0095779,0.0101942,0.000187712,0.000192795,0.000972389
2071,2.59726,15.5735,-411.578,0.000495785,-0.00294956,0.00982544,0.0102797,0.000188003,0.000193054,0.000973852
2072,2.59726,15.5735,-411.578,-0.000117014,-0.00293803,0.010517,0.0109303,0.000187455,0.000192406,0.000971022
2073,2.59726,15.5735,-411.578,-0.000348318,-0.0027108,0.00922087,0.00963393,0.000189923,0.00019525,0.000983714
2074,2.59726,15.5735,-411.578,-0.000137998,-0.00248904,0.00831824,0.00871232,0.000189119,0.000194078,0.000979589
2075,2.59726,15.5735,-411.578,0.000156502,-0.00250532,0.00895238,0.00931425,0.000191592,0.000197315,0.000992592
2076,2.59726,15.5735,-411.578,0.00108902,-0.0024672,0.00847747,0.00892518,0.000191627,0.000197061,0.000992667
2077,2.59726,15.5735,-411.578,0.0015469,-0.00275591,0.00909678,0.00963919,0.000189728,0.000194458,0.000982668
2078,2.59726,15.5735,-411.578,0.00189036,-0.00266141,0.0087356,0.00933857,0.000189358,0.000194594,0.000980877
2079,2.59726,15.5735,-411.578,0.00215505,-0.00273219,0.00811072,0.00890017,0.000188722,0.000193899,0.000977486
2080,2.59726,15.5735,-411.578,0.00159679,-0.00276874,0.00934039,0.00989087,0.000191783,0.000197135,0.000993336
2081,2.59726,15.5735,-411.578,0.00106809,-0.00283224,0.00936595,0.00985484,0.000189735,0.000194824,0.000982895
2082,2.59726,15.5735,-411.578,0.000853722,-0.0026947,0.00911603,0.00955241,0.000189711,0.000194856,0.000982484
2083,2.59726,15.5735,-411.578,0.001058,-0.00284786,0.00881748,0.0093573,0.000188311,0.000193771,0.000975629
2084,2.59726,15.5735,-411.578,0.00159816,-0.00268688,0.00911704,0.00965251,0.000186731,0.000192101,0.000967324
2085,2.59726,15.5735,-411.578,0.00232601,-0.0028024,0.00824294,0.00903198,0.000185547,0.000191203,0.000961098
2086,2.59726,15.5735,-411.578,0.00301163,-0.0030383,0.00809247,0.00920863,0.000191408,0.000196327,0.000991382
2087,2.59726,15.5735,-411.578,0.00319394,-0.00302216,0.00921601,0.0102515,0.0001889,0.000194255,0.000978623
2088,2.59726,15.5735,-411.578,0.00322243,-0.00320392,0.00893883,0.0100494,0.000190444,0.000195316,0.00098644
2089,2.59726,15.5735,-411.578,0.00290925,-0.00314746,0.00896743,0.00995529,0.000190483,0.000195438,0.000986585
2090,2.59726,15.5735,-411.578,0.00241162,-0.00308958,0.00948411,0.0102834,0.000189061,0.000194427,0.000979241
2091,2.59726,15.5735,-411.578,0.00231879,-0.00325354,0.00956099,0.0103807,0.000188728,0.000193539,0.000977657
2092,2.59726,15.5735,-411.578,0.00254328,-0.00316991,0.0101139,0.0109075,0.000189444,0.000194562,0.000981094
2093,2.59726,15.5735,-411.578,0.00318706,-0.0030172,0.00874535,0.00983637,0.000189798,0.000195204,0.000983303
2094,2.59726,15.5735,-411.578,0.00367702,-0.00306088,0.00912485,0.0103251,0.000190568,0.000195774,0.000987113
