"Temps total (s)";"Temps de cycle écoulé (s)";"Nombre total de cycles";"Cycles écoulés";"Etape";"Boucle 1";"Nombre total de cycles(Forme d'onde Linear)";"Nombre total de cycles(Forme d'onde Rotary)";"Pos (µm)";"Effort_5N (N)";
104,8;104,8;1;1;3;1;0;0;-6023,56494319229;-1,36667251586914;
104,85;104,85;1;1;3;1;0;0;-6022,52424611879;-1,36083155870438;
104,9;104,9;1;1;3;1;0;0;-6021,74282924402;-1,35597914457321;
104,95;104,95;1;1;3;1;0;0;-6020,96185940407;-1,35512471199036;
105;105;1;1;3;1;0;0;-6019,98374720613;-1,34721592068672;
105,05;105,05;1;1;3;1;0;0;-6018,55904721763;-1,34400516748428;
105,1;105,1;1;1;3;1;0;0;-6018,27115679009;-1,34194225072861;
105,15;105,15;1;1;3;1;0;0;-6017,32254889062;-1,33747905492783;
105,2;105,2;1;1;3;1;0;0;-6016,86120895082;-1,33488982915878;
105,25;105,25;1;1;3;1;0;0;-6016,3958456976;-1,3322040438652;
105,3;105,3;1;1;3;1;0;0;-6014,86475142065;-1,32698029279709;
105,35;105,35;1;1;3;1;0;0;-6014,23309121239;-1,32314592599869;
105,4;105,4;1;1;3;1;0;0;-6013,73688255621;-1,31926134228706;
105,45;105,45;1;1;3;1;0;0;-6012,45076336358;-1,31654232740402;
105,5;105,5;1;1;3;1;0;0;-6012,11101689629;-1,31408452987671;
105,55;105,55;1;1;3;1;0;0;-6011,70645037931;-1,31059020757675;
105,6;105,6;1;1;3;1;0;0;-6010,37473363449;-1,30429670214653;
105,65;105,65;1;1;3;1;0;0;-6008,86152075056;-1,29631742835045;
105,7;105,7;1;1;3;1;0;0;-6007,64916230412;-1,29235506057739;
105,75;105,75;1;1;3;1;0;0;-6006,75643375783;-1,28648027777672;
105,8;105,8;1;1;3;1;0;0;-6005,86415224636;-1,28116220235825;
105,85;105,85;1;1;3;1;0;0;-6004,97142370007;-1,27671584486961;
105,9;105,9;1;1;3;1;0;0;-6003,8748472734;-1,27245143055916;
105,95;105,95;1;1;3;1;0;0;-6002,75904834924;-1,26768887042999;
106;106;1;1;3;1;0;0;-6001,64324942508;-1,26279339194298;
106,05;106,05;1;1;3;1;0;0;-6000,52745050092;-1,25815346837044;
106,1;106,1;1;1;3;1;0;0;-5999,47200127819;-1,25452548265457;
106,15;106,15;1;1;3;1;0;0;-5998,89487931861;-1,24908693134785;
106,2;106,2;1;1;3;1;0;0;-5997,8081376581;-1,2438115477562;
106,25;106,25;1;1;3;1;0;0;-5996,65031746036;-1,23884819447994;
106,3;106,3;1;1;3;1;0;0;-5995,86890058559;-1,23540714383125;
106,35;106,35;1;1;3;1;0;0;-5995,08793074564;-1,23084187507629;
106,4;106,4;1;1;3;1;0;0;-5994,27432736344;-1,22627258300781;
106,45;106,45;1;1;3;1;0;0;-5993,05436932496;-1,22251071035862;
106,5;106,5;1;1;3;1;0;0;-5991,89297284862;-1,21688812971115;
106,55;106,55;1;1;3;1;0;0;-5991,05210034207;-1,21314153075218;
106,6;106,6;1;1;3;1;0;0;-5989,99620408451;-1,20680145919323;
106,65;106,65;1;1;3;1;0;0;-5988,91840312051;-1,20280466973782;
106,7;106,7;1;1;3;1;0;0;-5988,2491919869;-1,19952417910099;
106,75;106,75;1;1;3;1;0;0;-5987,19866014725;-1,19191363453865;
106,8;106,8;1;1;3;1;0;0;-5985,74803213888;-1,18651166558266;
106,85;106,85;1;1;3;1;0;0;-5984,48068840891;-1,18275783956051;
106,9;106,9;1;1;3;1;0;0;-5983,74576315598;-1,17856174707413;
106,95;106,95;1;1;3;1;0;0;-5982,95585261953;-1,17396801710129;
107;107;1;1;3;1;0;0;-5982,02423204342;-1,17008320987225;
107,05;107,05;1;1;3;1;0;0;-5981,14625564637;-1,16425782442093;
107,1;107,1;1;1;3;1;0;0;-5980,14221542856;-1,16126403212547;
107,15;107,15;1;1;3;1;0;0;-5979,22624107134;-1,15758307278156;
107,2;107,2;1;1;3;1;0;0;-5978,23024748039;-1,14998526871204;
107,25;107,25;1;1;3;1;0;0;-5976,75771476557;-1,14674180746078;
107,3;107,3;1;1;3;1;0;0;-5976,09207991057;-1,14384539425373;
107,35;107,35;1;1;3;1;0;0;-5975,53418044849;-1,14222601056099;
107,4;107,4;1;1;3;1;0;0;-5975,17744665783;-1,14019401371479;
107,45;107,45;1;1;3;1;0;0;-5974,84261757362;-1,13654494285583;
107,5;107,5;1;1;3;1;0;0;-5973,91859658955;-1,13221883773804;
107,55;107,55;1;1;3;1;0;0;-5972,86895881955;-1,12904228270054;
107,6;107,6;1;1;3;1;0;0;-5972,15504420341;-1,12548381090164;
107,65;107,65;1;1;3;1;0;0;-5970,78175321983;-1,11853949725628;
107,7;107,7;1;1;3;1;0;0;-5969,58593506192;-1,11209206283092;
107,75;107,75;1;1;3;1;0;0;-5968,58144780928;-1,10755398869514;
107,8;107,8;1;1;3;1;0;0;-5967,57740759147;-1,10239043831825;
107,85;107,85;1;1;3;1;0;0;-5966,57336737366;-1,09806410968304;
107,9;107,9;1;1;3;1;0;0;-5965,56888012102;-1,09354697167873;
107,95;107,95;1;1;3;1;0;0;-5964,43698794314;-1,08616605401039;
108;108;1;1;3;1;0;0;-5963,10214195454;-1,08318798243999;
108,05;108,05;1;1;3;1;0;0;-5962,87907157668;-1,0816715657711;
108,1;108,1;1;1;3;1;0;0;-5962,21790706993;-1,07564844191074;
108,15;108,15;1;1;3;1;0;0;-5960,87903776791;-1,07066735625267;
108,2;108,2;1;1;3;1;0;0;-5959,59738892353;-1,06688126921654;
108,25;108,25;1;1;3;1;0;0;-5958,81463094428;-1,06210477650166;
108,3;108,3;1;1;3;1;0;0;-5958,03097889538;-1,0572449862957;
108,35;108,35;1;1;3;1;0;0;-5957,02962088652;-1,05375938117504;
108,4;108,4;1;1;3;1;0;0;-5956,02513363388;-1,04827433824539;
108,45;108,45;1;1;3;1;0;0;-5954,82573919737;-1,04329310357571;
108,5;108,5;1;1;3;1;0;0;-5953,88517792476;-1,03955559432507;
108,55;108,55;1;1;3;1;0;0;-5953,1971913285;-1,03552587330341;
108,6;108,6;1;1;3;1;0;0;-5952,51054583671;-1,03102691471577;
108,65;108,65;1;1;3;1;0;0;-5951,40681685283;-1,02670378983021;
108,7;108,7;1;1;3;1;0;0;-5950,29101792867;-1,02114848792553;
108,75;108,75;1;1;3;1;0;0;-5949,17521900451;-1,0174897313118;
108,8;108,8;1;1;3;1;0;0;-5948,27578493584;-1,01285189390182;
108,85;108,85;1;1;3;1;0;0;-5947,49481509589;-1,00767254829407;
108,9;108,9;1;1;3;1;0;0;-5946,06251551536;-1,00335411727428;
108,95;108,95;1;1;3;1;0;0;-5945,27528718786;-0,997345820069313;
109;109;1;1;3;1;0;0;-5944,36870056198;-0,991934239864349;
109,05;109,05;1;1;3;1;0;0;-5943,08749875242;-0,988857746124268;
109,1;109,1;1;1;3;1;0;0;-5942,51887045453;-0,984125733375549;
109,15;109,15;1;1;3;1;0;0;-5941,3753553712;-0,980222672224045;
109,2;109,2;1;1;3;1;0;0;-5940,37176218821;-0,974681079387665;
109,25;109,25;1;1;3;1;0;0;-5938,94080371216;-0,96807524561882;
109,3;109,3;1;1;3;1;0;0;-5938,28500362332;-0,967182591557503;
109,35;109,35;1;1;3;1;0;0;-5937,44189594264;-0,959724709391594;
109,4;109,4;1;1;3;1;0;0;-5936,10302664062;-0,953585281968117;
109,45;109,45;1;1;3;1;0;0;-5935,20403960677;-0,952626168727875;
109,5;109,5;1;1;3;1;0;0;-5934,68994955757;-0,947887748479843;
109,55;109,55;1;1;3;1;0;0;-5933,82672530976;-0,946013629436493;
109,6;109,6;1;1;3;1;0;0;-5932,92192682318;-0,940722972154617;
109,65;109,65;1;1;3;1;0;0;-5931,90805183921;-0,938204675912857;
109,7;109,7;1;1;3;1;0;0;-5931,56875240674;-0,937643647193909;
109,75;109,75;1;1;3;1;0;0;-5931,1471985664;-0,931772515177727;
109,8;109,8;1;1;3;1;0;0;-5930,02067080643;-0,93044139444828;
109,85;109,85;1;1;3;1;0;0;-5929,27769892664;-0,922712385654449;
109,9;109,9;1;1;3;1;0;0;-5927,77074453027;-0,918265208601952;
109,95;109,95;1;1;3;1;0;0;-5926,87801598398;-0,913169905543327;
110;110;1;1;3;1;0;0;-5925,98528743768;-0,90849481523037;
110,05;110,05;1;1;3;1;0;0;-5925,07914784663;-0,902406796813011;
110,1;110,1;1;1;3;1;0;0;-5923,8511431813;-0,897566229104996;
110,15;110,15;1;1;3;1;0;0;-5922,49975690416;-0,89447982609272;
110,2;110,2;1;1;3;1;0;0;-5921,92084680529;-0,888239070773125;
110,25;110,25;1;1;3;1;0;0;-5920,90741885614;-0,88658794760704;
110,3;110,3;1;1;3;1;0;0;-5920,3942228766;-0,880930423736572;
110,35;110,35;1;1;3;1;0;0;-5918,8586582514;-0,87513878941536;
110,4;110,4;1;1;3;1;0;0;-5917,96190639168;-0,870952233672142;
110,45;110,45;1;1;3;1;0;0;-5917,24530956659;-0,866604596376419;
110,5;110,5;1;1;3;1;0;0;-5915,84474945866;-0,863009169697762;
110,55;110,55;1;1;3;1;0;0;-5915,0776376983;-0,858496576547623;
110,6;110,6;1;1;3;1;0;0;-5914,30784372899;-0,853196159005165;
110,65;110,65;1;1;3;1;0;0;-5912,96897442696;-0,848933309316635;
110,7;110,7;1;1;3;1;0;0;-5912,04629454737;-0,845197960734367;
110,75;110,75;1;1;3;1;0;0;-5911,26532470742;-0,840007588267326;
110,8;110,8;1;1;3;1;0;0;-5910,48435486747;-0,836312919855118;
110,85;110,85;1;1;3;1;0;0;-5909,59207335601;-0,831730514764786;
110,9;110,9;1;1;3;1;0;0;-5908,69934480971;-0,827977657318115;
110,95;110,95;1;1;3;1;0;0;-5907,80706329824;-0,823115482926369;
111;111;1;1;3;1;0;0;-5906,6756181552;-0,818767175078392;
111,05;111,05;1;1;3;1;0;0;-5905,44806052469;-0,813573002815247;
111,1;111,1;1;1;3;1;0;0;-5904,53387430678;-0,810230150818825;
111,15;111,15;1;1;3;1;0;0;-5903,75290446683;-0,805352553725243;
111,2;111,2;1;1;3;1;0;0;-5902,91069085581;-0,800506845116615;
111,25;111,25;1;1;3;1;0;0;-5901,68358026013;-0,795665457844734;
111,3;111,3;1;1;3;1;0;0;-5900,45602262962;-0,790641978383064;
111,35;111,35;1;1;3;1;0;0;-5899,46807566552;-0,785699486732483;
111,4;111,4;1;1;3;1;0;0;-5898,57534711923;-0,780487284064293;
111,45;111,45;1;1;3;1;0;0;-5897,59321160786;-0,77510878443718;
111,5;111,5;1;1;3;1;0;0;-5896,4774126837;-0,770620703697205;
111,55;111,55;1;1;3;1;0;0;-5895,43626857538;-0,767584145069122;
111,6;111,6;1;1;3;1;0;0;-5894,65529873543;-0,76350636780262;
111,65;111,65;1;1;3;1;0;0;-5893,87432889548;-0,758596509695053;
111,7;111,7;1;1;3;1;0;0;-5892,81753856827;-0,754283592104912;
111,75;111,75;1;1;3;1;0;0;-5891,70173964411;-0,75020544230938;
111,8;111,8;1;1;3;1;0;0;-5890,58594071995;-0,745046213269234;
111,85;111,85;1;1;3;1;0;0;-5889,59844079068;-0,74121817946434;
111,9;111,9;1;1;3;1;0;0;-5888,79467217464;-0,737821534276009;
111,95;111,95;1;1;3;1;0;0;-5888,2287260857;-0,736544132232666;
112;112;1;1;3;1;0;0;-5887,9998442551;-0,735153928399086;
112,05;112,05;1;1;3;1;0;0;-5886,79776760964;-0,728322342038155;
112,1;112,1;1;1;3;1;0;0;-5885,73069548145;-0,723650977015495;
112,15;112,15;1;1;3;1;0;0;-5885,06461359163;-0,722785443067551;
112,2;112,2;1;1;3;1;0;0;-5884,61847283589;-0,719888061285019;
112,25;112,25;1;1;3;1;0;0;-5883,75480155325;-0,713950917124748;
112,3;112,3;1;1;3;1;0;0;-5882,13787658983;-0,708009973168373;
112,35;112,35;1;1;3;1;0;0;-5881,06856928751;-0,703243240714073;
112,4;112,4;1;1;3;1;0;0;-5880,12800801491;-0,698316842317581;
112,45;112,45;1;1;3;1;0;0;-5879,23527946861;-0,693009942770004;
112,5;112,5;1;1;3;1;0;0;-5878,34255092232;-0,688823983073235;
112,55;112,55;1;1;3;1;0;0;-5877,45026941085;-0,68355605006218;
112,6;112,6;1;1;3;1;0;0;-5876,41806599904;-0,678895115852356;
112,65;112,65;1;1;3;1;0;0;-5875,30226707488;-0,675142407417297;
112,7;112,7;1;1;3;1;0;0;-5874,18646815072;-0,670643597841263;
112,75;112,75;1;1;3;1;0;0;-5873,26736454973;-0,664723291993141;
112,8;112,8;1;1;3;1;0;0;-5872,37865931686;-0,662281885743141;
112,85;112,85;1;1;3;1;0;0;-5871,59768947692;-0,657588765025139;
112,9;112,9;1;1;3;1;0;0;-5870,81671963697;-0,653543174266815;
112,95;112,95;1;1;3;1;0;0;-5869,72729576751;-0,649081245064735;
113;113;1;1;3;1;0;0;-5868,50018517183;-0,643867328763008;
113,05;113,05;1;1;3;1;0;0;-5867,33476538205;-0,639817789196968;
113,1;113,1;1;1;3;1;0;0;-5866,87029619847;-0,634842589497566;
113,15;113,15;1;1;3;1;0;0;-5865,67805431917;-0,630975216627121;
113,2;113,2;1;1;3;1;0;0;-5864,61768771336;-0,627837330102921;
113,25;113,25;1;1;3;1;0;0;-5863,83671787341;-0,621496252715588;
113,3;113,3;1;1;3;1;0;0;-5863,05530099864;-0,617728792130947;
113,35;113,35;1;1;3;1;0;0;-5862,16212541752;-0,613877959549427;
113,4;113,4;1;1;3;1;0;0;-5861,15763816488;-0,609182342886925;
113,45;113,45;1;1;3;1;0;0;-5860,15359794707;-0,604127906262875;
113,5;113,5;1;1;3;1;0;0;-5859,14911069443;-0,59975229203701;
113,55;113,55;1;1;3;1;0;0;-5857,96759765094;-0,59330876916647;
113,6;113,6;1;1;3;1;0;0;-5856,88711447798;-0,59110801666975;
113,65;113,65;1;1;3;1;0;0;-5856,22952624984;-0,585685819387436;
113,7;113,7;1;1;3;1;0;0;-5854,89065694782;-0,580768138170242;
113,75;113,75;1;1;3;1;0;0;-5853,98183514781;-0,577926002442837;
113,8;113,8;1;1;3;1;0;0;-5853,13917450196;-0,573169067502022;
113,85;113,85;1;1;3;1;0;0;-5852,44895273157;-0,571646653115749;
113,9;113,9;1;1;3;1;0;0;-5850,66304860415;-0,562933683395386;
113,95;113,95;1;1;3;1;0;0;-5849,99204933125;-0,559456087648869;
114;114;1;1;3;1;0;0;-5849,52936828698;-0,557454377412796;
114,05;114,05;1;1;3;1;0;0;-5849,08322753125;-0,554684847593308;
114,1;114,1;1;1;3;1;0;0;-5848,33667937285;-0,551024377346039;
114,15;114,15;1;1;3;1;0;0;-5846,95444769276;-0,544791147112846;
114,2;114,2;1;1;3;1;0;0;-5845,81227371391;-0,541265420615673;
114,25;114,25;1;1;3;1;0;0;-5845,03130387396;-0,535723641514778;
114,3;114,3;1;1;3;1;0;0;-5844,05408574567;-0,532751232385635;
114,35;114,35;1;1;3;1;0;0;-5842,96779111998;-0,527438446879387;
114,4;114,4;1;1;3;1;0;0;-5842,07506257369;-0,522980950772762;
114,45;114,45;1;1;3;1;0;0;-5841,13360723143;-0,518840029835701;
114,5;114,5;1;1;3;1;0;0;-5840,12956701362;-0,513538494706154;
114,55;114,55;1;1;3;1;0;0;-5839,12507976098;-0,509396344423294;
114,6;114,6;1;1;3;1;0;0;-5838,12103954316;-0,506324544548988;
114,65;114,65;1;1;3;1;0;0;-5837,15455025068;-0,501076206564903;
114,7;114,7;1;1;3;1;0;0;-5836,26226873922;-0,496831685304642;
114,75;114,75;1;1;3;1;0;0;-5835,36954019292;-0,492414422333241;
114,8;114,8;1;1;3;1;0;0;-5834,47681164663;-0,488553307950497;
114,85;114,85;1;1;3;1;0;0;-5833,44773747859;-0,483909919857979;
114,9;114,9;1;1;3;1;0;0;-5832,40972261405;-0,480199381709099;
114,95;114,95;1;1;3;1;0;0;-5831,74051148045;-0,475718900561333;
115;115;1;1;3;1;0;0;-5830,82811340184;-0,471036992967129;
115,05;115,05;1;1;3;1;0;0;-5829,60100280616;-0,467004179954529;
115,1;115,1;1;1;3;1;0;0;-5828,51560225012;-0,463383570313454;
115,15;115,15;1;1;3;1;0;0;-5827,84639111652;-0,457784682512283;
115,2;115,2;1;1;3;1;0;0;-5826,99568384382;-0,454525128006935;
115,25;115,25;1;1;3;1;0;0;-5825,991643626;-0,449473895132542;
115,3;115,3;1;1;3;1;0;0;-5824,98715637336;-0,445515289902687;
115,35;115,35;1;1;3;1;0;0;-5823,98311615555;-0,440922304987907;
115,4;115,4;1;1;3;1;0;0;-5822,97862890291;-0,438073016703129;
115,45;115,45;1;1;3;1;0;0;-5822,01079850595;-0,432446897029877;
115,5;115,5;1;1;3;1;0;0;-5821,11806995966;-0,427991934120655;
115,55;115,55;1;1;3;1;0;0;-5820,22534141337;-0,424843616783619;
115,6;115,6;1;1;3;1;0;0;-5819,33261286707;-0,41860144585371;
115,65;115,65;1;1;3;1;0;0;-5817,99731984365;-0,415549352765083;
115,7;115,7;1;1;3;1;0;0;-5817,42958561541;-0,410993285477161;
115,75;115,75;1;1;3;1;0;0;-5816,18325252224;-0,405741408467293;
115,8;115,8;1;1;3;1;0;0;-5814,9127795485;-0,401268601417542;
115,85;115,85;1;1;3;1;0;0;-5814,09202360909;-0,396709367632866;
115,9;115,9;1;1;3;1;0;0;-5813,31105376914;-0,393387675285339;
115,95;115,95;1;1;3;1;0;0;-5812,52069619786;-0,388555750250816;
116;116;1;1;3;1;0;0;-5811,51620894522;-0,384588912129402;
116,05;116,05;1;1;3;1;0;0;-5810,51216872741;-0,380843542516232;
116,1;116,1;1;1;3;1;0;0;-5809,5081285096;-0,377393886446953;
116,15;116,15;1;1;3;1;0;0;-5808,50364125696;-0,370648950338364;
116,2;116,2;1;1;3;1;0;0;-5807,43925133772;-0,36865808069706;
116,25;116,25;1;1;3;1;0;0;-5807,18980590515;-0,365544557571411;
116,3;116,3;1;1;3;1;0;0;-5806,20990556791;-0,359685309231281;
116,35;116,35;1;1;3;1;0;0;-5804,58627508211;-0,35571601241827;
116,4;116,4;1;1;3;1;0;0;-5804,02479934143;-0,351458191871643;
116,45;116,45;1;1;3;1;0;0;-5803,23801804875;-0,347923189401627;
116,5;116,5;1;1;3;1;0;0;-5802,23397783094;-0,343030691146851;
116,55;116,55;1;1;3;1;0;0;-5801,22367912557;-0,337557829916477;
116,6;116,6;1;1;3;1;0;0;-5800,10788020141;-0,334905870258808;
116,65;116,65;1;1;3;1;0;0;-5799,38189564498;-0,329935289919376;
116,7;116,7;1;1;3;1;0;0;-5798,28755439244;-0,326404795050621;
116,75;116,75;1;1;3;1;0;0;-5797,05999676194;-0,321518965065479;
116,8;116,8;1;1;3;1;0;0;-5796,33088296173;-0,316530987620354;
116,85;116,85;1;1;3;1;0;0;-5795,63127346001;-0,313355103135109;
116,9;116,9;1;1;3;1;0;0;-5794,62723324219;-0,30939444899559;
116,95;116,95;1;1;3;1;0;0;-5793,62319302438;-0,304483827203512;
117;117;1;1;3;1;0;0;-5792,61870577174;-0,299841817468405;
117,05;117,05;1;1;3;1;0;0;-5791,61466555393;-0,296697858721018;
117,1;117,1;1;1;3;1;0;0;-5790,80776769411;-0,292466674000025;
117,15;117,15;1;1;3;1;0;0;-5790,02679785416;-0,287735927850008;
117,2;117,2;1;1;3;1;0;0;-5788,92619811406;-0,283482652157545;
117,25;117,25;1;1;3;1;0;0;-5787,69864048356;-0,278907772153616;
117,3;117,3;1;1;3;1;0;0;-5786,70532910155;-0,275403130799532;
117,35;117,35;1;1;3;1;0;0;-5785,99633186849;-0,270773563534021;
117,4;117,4;1;1;3;1;0;0;-5785,00078531236;-0,266273766756058;
117,45;117,45;1;1;3;1;0;0;-5783,99450992042;-0,262424945831299;
117,5;117,5;1;1;3;1;0;0;-5783,23812699587;-0,258518569171429;
117,55;117,55;1;1;3;1;0;0;-5782,12232807171;-0,25427496060729;
117,6;117,6;1;1;3;1;0;0;-5781,1272285504;-0,250541195273399;
117,65;117,65;1;1;3;1;0;0;-5780,31675441198;-0,245202872902155;
117,7;117,7;1;1;3;1;0;0;-5779,42402586569;-0,240767262876034;
117,75;117,75;1;1;3;1;0;0;-5778,5312973194;-0,237436685711145;
117,8;117,8;1;1;3;1;0;0;-5777,59610046469;-0,231655742973089;
117,85;117,85;1;1;3;1;0;0;-5776,41861073463;-0,230365451425314;
117,9;117,9;1;1;3;1;0;0;-5775,65775746182;-0,223241373896599;
117,95;117,95;1;1;3;1;0;0;-5774,19640061764;-0,219742581248283;
118;118;1;1;3;1;0;0;-5773,41498374287;-0,214112568646669;
118,05;118,05;1;1;3;1;0;0;-5772,54103065924;-0,210257321596146;
118,1;118,1;1;1;3;1;0;0;-5771,53699044143;-0,205986704677343;
118,15;118,15;1;1;3;1;0;0;-5770,53295022361;-0,202028844505548;
118,2;118,2;1;1;3;1;0;0;-5769,52846297097;-0,198381561785936;
118,25;118,25;1;1;3;1;0;0;-5768,52442275316;-0,192335937172174;
118,3;118,3;1;1;3;1;0;0;-5766,85653581965;-0,186391416937113;
118,35;118,35;1;1;3;1;0;0;-5766,43319384001;-0,183094143867493;
118,4;118,4;1;1;3;1;0;0;-5766,05410830808;-0,18071174621582;
118,45;118,45;1;1;3;1;0;0;-5765,168532319;-0,178625229746103;
118,5;118,5;1;1;3;1;0;0;-5764,32006022042;-0,17649544402957;
118,55;118,55;1;1;3;1;0;0;-5763,63743804205;-0,171609856188297;
118,6;118,6;1;1;3;1;0;0;-5762,41032744638;-0,166873782873154;
118,65;118,65;1;1;3;1;0;0;-5761,18276981587;-0,162422731518745;
118,7;118,7;1;1;3;1;0;0;-5760,2006343045;-0,156785231083632;
118,75;118,75;1;1;3;1;0;0;-5759,41966446455;-0,153972348198295;
118,8;118,8;1;1;3;1;0;0;-5758,63824758978;-0,14800145290792;
118,85;118,85;1;1;3;1;0;0;-5757,66728794904;-0,145192509517074;
118,9;118,9;1;1;3;1;0;0;-5756,66324773123;-0,141395479440689;
118,95;118,95;1;1;3;1;0;0;-5755,65876047859;-0,136280693113804;
119;119;1;1;3;1;0;0;-5754,65472026078;-0,132171409204602;
119,05;119,05;1;1;3;1;0;0;-5753,65023300814;-0,127496244385839;
119,1;119,1;1;1;3;1;0;0;-5752,64619279032;-0,124065708369017;
119,15;119,15;1;1;3;1;0;0;-5751,64215257251;-0,119357127696276;
119,2;119,2;1;1;3;1;0;0;-5750,63766531987;-0,115309981629252;
119,25;119,25;1;1;3;1;0;0;-5749,63362510206;-0,111714713275433;
119,3;119,3;1;1;3;1;0;0;-5748,83164462532;-0,106424186378717;
119,35;119,35;1;1;3;1;0;0;-5748,05022775054;-0,102949449792504;
119,4;119,4;1;1;3;1;0;0;-5747,24914134345;-0,098338145762682;
119,45;119,45;1;1;3;1;0;0;-5746,35685983199;-0,0954584311693907;
119,5;119,5;1;1;3;1;0;0;-5745,46413128569;-0,0901717878878117;
119,55;119,55;1;1;3;1;0;0;-5744,19499941643;-0,0859817862510681;
119,6;119,6;1;1;3;1;0;0;-5743,02421520874;-0,0826746039092541;
119,65;119,65;1;1;3;1;0;0;-5742,35500407514;-0,0774962268769741;
119,7;119,7;1;1;3;1;0;0;-5741,29374339968;-0,0737887807190418;
119,75;119,75;1;1;3;1;0;0;-5740,10463076416;-0,0694375624880195;
119,8;119,8;1;1;3;1;0;0;-5739,25928790936;-0,0654874928295612;
119,85;119,85;1;1;3;1;0;0;-5738,47831806941;-0,0619738595560193;
119,9;119,9;1;1;3;1;0;0;-5737,69734822946;-0,0570958759635687;
119,95;119,95;1;1;3;1;0;0;-5736,7013546385;-0,052781505510211;
120;120;1;1;3;1;0;0;-5735,58555571435;-0,0501206470653415;
120,05;120,05;1;1;3;1;0;0;-5734,84437197386;-0,0442135194316506;
120,1;120,1;1;1;3;1;0;0;-5733,71784421389;-0,0399431865662336;
120,15;120,15;1;1;3;1;0;0;-5732,49028658338;-0,0359988631680608;
120,2;120,2;1;1;3;1;0;0;-5731,63868524102;-0,0321476301178336;
120,25;120,25;1;1;3;1;0;0;-5730,91359475425;-0,0272359745576978;
120,3;120,3;1;1;3;1;0;0;-5729,58679539251;-0,022554942406714;
120,35;120,35;1;1;3;1;0;0;-5728,52151140362;-0,0185934919863939;
120,4;120,4;1;1;3;1;0;0;-5727,74009452885;-0,0131233921274543;
120,45;120,45;1;1;3;1;0;0;-5726,35920395323;-0,0101090595126152;
120,5;120,5;1;1;3;1;0;0;-5725,89831104826;-0,00537190586328506;
120,55;120,55;1;1;3;1;0;0;-5724,82274525838;-0,00031360425055027;
120,6;120,6;1;1;3;1;0;0;-5723,59518762788;0,00278436578810215;
120,65;120,65;1;1;3;1;0;0;-5722,66669629555;0,00697667710483074;
120,7;120,7;1;1;3;1;0;0;-5722,05247044548;0,00881946180015802;
120,75;120,75;1;1;3;1;0;0;-5721,05334761074;0,0150785548612475;
120,8;120,8;1;1;3;1;0;0;-5720,02472047753;0,0181675842031837;
120,85;120,85;1;1;3;1;0;0;-5719,34299236882;0,022642551921308;
120,9;120,9;1;1;3;1;0;0;-5717,84810791273;0,0272623402997851;
120,95;120,95;1;1;3;1;0;0;-5717,10915934637;0,0300889974460006;
121;121;1;1;3;1;0;0;-5716,43950117795;0,0336187658831477;
121,05;121,05;1;1;3;1;0;0;-5715,69116488025;0,0368906697258353;
121,1;121,1;1;1;3;1;0;0;-5714,93835823431;0,0394178368151188;
121,15;121,15;1;1;3;1;0;0;-5714,32860273248;0,0411190744489431;
121,2;121,2;1;1;3;1;0;0;-5713,64329834517;0,0437835464254022;
121,25;121,25;1;1;3;1;0;0;-5712,29906462523;0,051748976111412;
121,3;121,3;1;1;3;1;0;0;-5711,03663827835;0,0549516174942255;
121,35;121,35;1;1;3;1;0;0;-5710,33613470697;0,0593853741884232;
121,4;121,4;1;1;3;1;0;0;-5708,82515699717;0,0649686763063073;
121,45;121,45;1;1;3;1;0;0;-5708,11258348551;0,068679740652442;
121,5;121,5;1;1;3;1;0;0;-5707,54261408314;0,0722920009866357;
121,55;121,55;1;1;3;1;0;0;-5706,28823436311;0,0780732743442059;
121,6;121,6;1;1;3;1;0;0;-5705,18942276232;0,0810712203383446;
121,65;121,65;1;1;3;1;0;0;-5704,44823902183;0,085097337141633;
121,7;121,7;1;1;3;1;0;0;-5703,28863068478;0,0920967292040586;
121,75;121,75;1;1;3;1;0;0;-5702,12812827808;0,0939019024372101;
121,8;121,8;1;1;3;1;0;0;-5701,570228816;0,0970530137419701;
121,85;121,85;1;1;3;1;0;0;-5700,57155301609;0,101996893063188;
121,9;121,9;1;1;3;1;0;0;-5699,28811603242;0,106251779943705;
121,95;121,95;1;1;3;1;0;0;-5698,50491101834;0,110041359439492;
122;122;1;1;3;1;0;0;-5697,68996653167;0,114013208076358;
122,05;122,05;1;1;3;1;0;0;-5696,7976850202;0,11868747882545;
122,1;122,1;1;1;3;1;0;0;-5695,90495647391;0,121906185522676;
122,15;122,15;1;1;3;1;0;0;-5694,86962381831;0,126598160713911;
122,2;122,2;1;1;3;1;0;0;-5693,63044328235;0,130561916157603;
122,25;122,25;1;1;3;1;0;0;-5692,96078511392;0,133462082594633;
122,3;122,3;1;1;3;1;0;0;-5691,83425735395;0,137356193736196;
122,35;122,35;1;1;3;1;0;0;-5690,80160690731;0,141762169077992;
122,4;122,4;1;1;3;1;0;0;-5690,01348451016;0,147174932062626;
122,45;122,45;1;1;3;1;0;0;-5689,07471137685;0,150584261864424;
122,5;122,5;1;1;3;1;0;0;-5687,95891245269;0,15495995990932;
122,55;122,55;1;1;3;1;0;0;-5686,84311352853;0,15986792743206;
122,6;122,6;1;1;3;1;0;0;-5685,72731460437;0,165477246046066;
