"Temps total (s)";"Temps de cycle écoulé (s)";"Nombre total de cycles";"Cycles écoulés";"Etape";"Boucle 1";"Nombre total de cycles(Forme d'onde Linear)";"Nombre total de cycles(Forme d'onde Rotary)";"Pos (µm)";"Effort_5N (N)";
180,45;180,45;1;1;3;1;0;0;-13697,5654743812;0,271639320999384;
180,5;180,5;1;1;3;1;0;0;-13697,3303340631;0,273056924343109;
180,55;180,55;1;1;3;1;0;0;-13696,8832992377;0,274521317332983;
180,6;180,6;1;1;3;1;0;0;-13696,437158482;0,274376515299082;
180,65;180,65;1;1;3;1;0;0;-13695,9910177262;0,273821484297514;
180,7;180,7;1;1;3;1;0;0;-13695,5448769705;0,272895731031895;
180,75;180,75;1;1;3;1;0;0;-13695,3401350205;0,273085590451956;
180,8;180,8;1;1;4;1;0;0;-13695,3401350205;0,272536985576153;
180,8;180,8;1;1;4;1;0;0;-13695,3401350205;0,272536985576153;
180,85;180,85;1;1;4;1;0;0;-13695,3401350205;0,271935984492302;
180,9;180,9;1;1;4;1;0;0;-13695,3401350205;0,271013993769884;
180,95;180,95;1;1;4;1;0;0;-13695,3401350205;0,270021669566631;
181;181;1;1;4;1;0;0;-13695,3401350205;0,267686024308205;
181,05;181,05;1;1;4;1;0;0;-13695,3401350205;0,265769381076097;
181,1;181,1;1;1;4;1;0;0;-13695,2623509608;0,263945627957582;
181,15;181,15;1;1;4;1;0;0;-13695,0397276178;0,262293741106987;
181,2;181,2;1;1;4;1;0;0;-13694,8162102051;0,260476749390364;
181,25;181,25;1;1;4;1;0;0;-13694,5935868621;0,258674416691065;
181,3;181,3;1;1;4;1;0;0;-13694,4442772304;0,257066488265991;
181,35;181,35;1;1;4;1;0;0;-13694,4442772304;0,255224127322435;
181,4;181,4;1;1;4;1;0;0;-13694,5175909417;0,253239162266254;
181,45;181,45;1;1;4;1;0;0;-13694,7402142848;0,251413974910975;
181,5;181,5;1;1;4;1;0;0;-13694,9637316975;0,249567367136478;
181,55;181,55;1;1;4;1;0;0;-13695,1863550405;0,247717928141356;
181,6;181,6;1;1;4;1;0;0;-13695,4098724532;0,246313512325287;
181,65;181,65;1;1;4;1;0;0;-13695,6333898659;0,244832225143909;
181,7;181,7;1;1;4;1;0;0;-13695,8560132089;0,243377536535263;
181,75;181,75;1;1;4;1;0;0;-13696,0795306216;0,242157652974129;
181,8;181,8;1;1;4;1;0;0;-13695,9874414476;0,240406226366758;
181,85;181,85;1;1;4;1;0;0;-13695,7639240349;0,238810479640961;
181,9;181,9;1;1;4;1;0;0;-13695,5413006919;0,236781947314739;
181,95;181,95;1;1;4;1;0;0;-13695,3177832792;0,235197842121124;
182;182;1;1;4;1;0;0;-13695,0951599361;0,233847536146641;
182,05;182,05;1;1;4;1;0;0;-13695,0325750606;0,232150722295046;
182,1;182,1;1;1;4;1;0;0;-13695,2551984036;0,230664275586605;
182,15;182,15;1;1;4;1;0;0;-13695,4787158163;0,229443069547415;
182,2;182,2;1;1;4;1;0;0;-13695,702233229;0,228388085961342;
182,25;182,25;1;1;4;1;0;0;-13695,9248565721;0,226853210479021;
182,3;182,3;1;1;4;1;0;0;-13695,9230684328;0,225261189043522;
182,35;182,35;1;1;4;1;0;0;-13695,7004450897;0,223589073866606;
182,4;182,4;1;1;4;1;0;0;-13695,476927677;0,221745166927576;
182,45;182,45;1;1;4;1;0;0;-13695,2534102643;0,220666397362947;
182,5;182,5;1;1;4;1;0;0;-13695,0307869213;0,219235718250275;
182,55;182,55;1;1;4;1;0;0;-13694,8072695086;0,217871684581041;
182,6;182,6;1;1;4;1;0;0;-13695,0102233193;0,216784570366144;
182,65;182,65;1;1;4;1;0;0;-13695,2328466624;0,215228218585253;
182,7;182,7;1;1;4;1;0;0;-13695,4563640751;0,213966462761164;
182,75;182,75;1;1;4;1;0;0;-13695,6798814877;0,212628692388535;
182,8;182,8;1;1;4;1;0;0;-13695,9025048308;0,211317855864763;
182,85;182,85;1;1;4;1;0;0;-13696,1260222435;0,210000760853291;
182,9;182,9;1;1;4;1;0;0;-13696,0688017858;0,208252668380737;
182,95;182,95;1;1;4;1;0;0;-13695,8452843731;0,206386893987656;
183;183;1;1;4;1;0;0;-13695,6226610301;0,205037239938974;
183,05;183,05;1;1;4;1;0;0;-13695,3991436174;0,203536413609982;
183,1;183,1;1;1;4;1;0;0;-13695,1756262047;0,202172044664621;
183,15;183,15;1;1;4;1;0;0;-13695,1434396973;0,200765151530504;
183,2;183,2;1;1;4;1;0;0;-13695,3660630403;0,199702680110931;
183,25;183,25;1;1;4;1;0;0;-13695,589580453;0,198713690042496;
183,3;183,3;1;1;4;1;0;0;-13695,8122037961;0,197471994906664;
183,35;183,35;1;1;4;1;0;0;-13696,0357212088;0,196302533149719;
183,4;183,4;1;1;4;1;0;0;-13696,2592386214;0,195101518183947;
183,45;183,45;1;1;4;1;0;0;-13696,4818619645;0,194230582565069;
183,5;183,5;1;1;4;1;0;0;-13696,5498112579;0,192975699901581;
183,55;183,55;1;1;4;1;0;0;-13696,5498112579;0,191590692847967;
183,6;183,6;1;1;4;1;0;0;-13696,5498112579;0,189948678016663;
183,65;183,65;1;1;4;1;0;0;-13696,5498112579;0,188637562096119;
183,7;183,7;1;1;4;1;0;0;-13696,5498112579;0,187318529933691;
183,75;183,75;1;1;4;1;0;0;-13696,5498112579;0,18606673926115;
183,8;183,8;1;1;4;1;0;0;-13696,5498112579;0,185031462460756;
183,85;183,85;1;1;4;1;0;0;-13696,5498112579;0,184042397886515;
183,9;183,9;1;1;4;1;0;0;-13696,5498112579;0,1830143481493;
183,95;183,95;1;1;4;1;0;0;-13696,5498112579;0,182037055492401;
184;184;1;1;4;1;0;0;-13696,5498112579;0,180896706879139;
184,05;184,05;1;1;4;1;0;0;-13696,5498112579;0,179793536663055;
184,1;184,1;1;1;4;1;0;0;-13696,5498112579;0,178761873394251;
184,15;184,15;1;1;4;1;0;0;-13696,5498112579;0,177365746349096;
184,2;184,2;1;1;4;1;0;0;-13696,5498112579;0,176475886255503;
184,25;184,25;1;1;4;1;0;0;-13696,5498112579;0,174983199685812;
184,3;184,3;1;1;4;1;0;0;-13696,5498112579;0,173532962799072;
184,35;184,35;1;1;4;1;0;0;-13696,5498112579;0,171935185790062;
184,4;184,4;1;1;4;1;0;0;-13696,5498112579;0,170750897377729;
184,45;184,45;1;1;4;1;0;0;-13696,5498112579;0,169744379818439;
184,5;184,5;1;1;4;1;0;0;-13696,5498112579;0,168744325637817;
184,55;184,55;1;1;4;1;0;0;-13696,5498112579;0,167666729539633;
184,6;184,6;1;1;4;1;0;0;-13696,5498112579;0,166708640754223;
184,65;184,65;1;1;4;1;0;0;-13696,5498112579;0,165860820561647;
184,7;184,7;1;1;4;1;0;0;-13696,5498112579;0,164884496480227;
184,75;184,75;1;1;4;1;0;0;-13696,5498112579;0,163953863084316;
184,8;184,8;1;1;4;1;0;0;-13696,5498112579;0,16312263906002;
184,85;184,85;1;1;4;1;0;0;-13696,5498112579;0,162230730056763;
184,9;184,9;1;1;4;1;0;0;-13696,5498112579;0,161383375525475;
184,95;184,95;1;1;4;1;0;0;-13696,5498112579;0,160418022423983;
185;185;1;1;4;1;0;0;-13696,5498112579;0,15962116420269;
185,05;185,05;1;1;4;1;0;0;-13696,5498112579;0,158624444156885;
185,1;185,1;1;1;4;1;0;0;-13696,5498112579;0,157560687512159;
185,15;185,15;1;1;4;1;0;0;-13696,5498112579;0,156730059534311;
185,2;185,2;1;1;4;1;0;0;-13696,5498112579;0,155702438205481;
185,25;185,25;1;1;4;1;0;0;-13696,5498112579;0,154602499678731;
185,3;185,3;1;1;4;1;0;0;-13696,5498112579;0,153405638411641;
185,35;185,35;1;1;4;1;0;0;-13696,5498112579;0,152180129662156;
185,4;185,4;1;1;4;1;0;0;-13696,5498112579;0,151189621537924;
185,45;185,45;1;1;4;1;0;0;-13696,5498112579;0,150212552398443;
185,5;185,5;1;1;4;1;0;0;-13696,5498112579;0,149262649938464;
185,55;185,55;1;1;4;1;0;0;-13696,5498112579;0,148243401199579;
185,6;185,6;1;1;4;1;0;0;-13696,5498112579;0,147222671657801;
185,65;185,65;1;1;4;1;0;0;-13696,5498112579;0,14647901058197;
185,7;185,7;1;1;4;1;0;0;-13696,5498112579;0,145708136260509;
185,75;185,75;1;1;4;1;0;0;-13696,5498112579;0,144833475351334;
185,8;185,8;1;1;4;1;0;0;-13696,5498112579;0,144185796380043;
185,85;185,85;1;1;4;1;0;0;-13696,5498112579;0,143551519140601;
185,9;185,9;1;1;4;1;0;0;-13696,5498112579;0,142691005021334;
185,95;185,95;1;1;4;1;0;0;-13696,5498112579;0,142002366483212;
186;186;1;1;4;1;0;0;-13696,5498112579;0,141224693506956;
186,05;186,05;1;1;4;1;0;0;-13696,5498112579;0,140526778995991;
186,1;186,1;1;1;4;1;0;0;-13696,5498112579;0,139738004654646;
186,15;186,15;1;1;4;1;0;0;-13696,5498112579;0,139125538989902;
186,2;186,2;1;1;4;1;0;0;-13696,5498112579;0,138521222397685;
186,25;186,25;1;1;4;1;0;0;-13696,5498112579;0,137841459363699;
186,3;186,3;1;1;4;1;0;0;-13696,5498112579;0,137242441996932;
186,35;186,35;1;1;4;1;0;0;-13696,5498112579;0,13664566911757;
186,4;186,4;1;1;4;1;0;0;-13696,5498112579;0,136142624542117;
186,45;186,45;1;1;4;1;0;0;-13696,5498112579;0,13565924949944;
186,5;186,5;1;1;4;1;0;0;-13696,5498112579;0,135071100667119;
186,55;186,55;1;1;4;1;0;0;-13696,5498112579;0,134435361251235;
186,6;186,6;1;1;4;1;0;0;-13696,5498112579;0,133870719000697;
186,65;186,65;1;1;4;1;0;0;-13696,5498112579;0,133061334490776;
186,7;186,7;1;1;4;1;0;0;-13696,5498112579;0,132196582853794;
186,75;186,75;1;1;4;1;0;0;-13696,5498112579;0,131088569760323;
186,8;186,8;1;1;4;1;0;0;-13696,5498112579;0,129801565781236;
186,85;186,85;1;1;4;1;0;0;-13696,5498112579;0,128564015030861;
186,9;186,9;1;1;4;1;0;0;-13696,5498112579;0,127206221222878;
186,95;186,95;1;1;4;1;0;0;-13696,5498112579;0,126163465902209;
187;187;1;1;4;1;0;0;-13696,5498112579;0,125484932214022;
187,05;187,05;1;1;4;1;0;0;-13696,6374300837;0,12470138259232;
187,1;187,1;1;1;4;1;0;0;-13696,8600534268;0,123941423371434;
187,15;187,15;1;1;4;1;0;0;-13697,0835708395;0,12331411242485;
187,2;187,2;1;1;4;1;0;0;-13697,3070882521;0,122865699231625;
187,25;187,25;1;1;4;1;0;0;-13697,5002072967;0,122425276786089;
187,3;187,3;1;1;4;1;0;0;-13697,5002072967;0,121768722310662;
187,35;187,35;1;1;4;1;0;0;-13697,5002072967;0,121177993714809;
187,4;187,4;1;1;4;1;0;0;-13697,5002072967;0,120662460103631;
187,45;187,45;1;1;4;1;0;0;-13697,5002072967;0,1201116386801;
187,5;187,5;1;1;4;1;0;0;-13697,5002072967;0,119532328099012;
187,55;187,55;1;1;4;1;0;0;-13697,5002072967;0,119086327031255;
187,6;187,6;1;1;4;1;0;0;-13697,5002072967;0,118598276749253;
187,65;187,65;1;1;4;1;0;0;-13697,5002072967;0,118038738146424;
187,7;187,7;1;1;4;1;0;0;-13697,5002072967;0,117612918838859;
187,75;187,75;1;1;4;1;0;0;-13697,5002072967;0,117054218426347;
187,8;187,8;1;1;4;1;0;0;-13697,5002072967;0,116591760888696;
187,85;187,85;1;1;4;1;0;0;-13697,5002072967;0,116048706695437;
187,9;187,9;1;1;4;1;0;0;-13697,5002072967;0,115294838324189;
187,95;187,95;1;1;4;1;0;0;-13697,5002072967;0,114834532141685;
188;188;1;1;4;1;0;0;-13697,5002072967;0,114312702789903;
188,05;188,05;1;1;4;1;0;0;-13697,5002072967;0,113747557625175;
188,1;188,1;1;1;4;1;0;0;-13697,5002072967;0,113175939768553;
188,15;188,15;1;1;4;1;0;0;-13697,5002072967;0,112757477909327;
188,2;188,2;1;1;4;1;0;0;-13697,5002072967;0,112129431217909;
188,25;188,25;1;1;4;1;0;0;-13697,5002072967;0,111492201685905;
188,3;188,3;1;1;4;1;0;0;-13697,5002072967;0,111166909337044;
188,35;188,35;1;1;4;1;0;0;-13697,5002072967;0,110738417133689;
188,4;188,4;1;1;4;1;0;0;-13697,5002072967;0,110056903213263;
188,45;188,45;1;1;4;1;0;0;-13697,5002072967;0,109748132526875;
188,5;188,5;1;1;4;1;0;0;-13697,5002072967;0,109314378350973;
188,55;188,55;1;1;4;1;0;0;-13697,5002072967;0,108858933672309;
188,6;188,6;1;1;4;1;0;0;-13697,5002072967;0,10838177986443;
188,65;188,65;1;1;4;1;0;0;-13697,5002072967;0,107825854793191;
188,7;188,7;1;1;4;1;0;0;-13697,5002072967;0,107108894735575;
188,75;188,75;1;1;4;1;0;0;-13697,5002072967;0,106823612004519;
188,8;188,8;1;1;4;1;0;0;-13697,5002072967;0,106373364105821;
188,85;188,85;1;1;4;1;0;0;-13697,5002072967;0,105990134179592;
188,9;188,9;1;1;4;1;0;0;-13697,5002072967;0,105571737512946;
188,95;188,95;1;1;4;1;0;0;-13697,5002072967;0,105172637850046;
189;189;1;1;4;1;0;0;-13697,5002072967;0,104989679530263;
189,05;189,05;1;1;4;1;0;0;-13697,5002072967;0,104477601125836;
189,1;189,1;1;1;4;1;0;0;-13697,5002072967;0,104051930829883;
189,15;189,15;1;1;4;1;0;0;-13697,5002072967;0,103768613189459;
189,2;189,2;1;1;4;1;0;0;-13697,5002072967;0,103451106697321;
189,25;189,25;1;1;4;1;0;0;-13697,5002072967;0,102994265034795;
189,3;189,3;1;1;4;1;0;0;-13697,5002072967;0,102663934230804;
189,35;189,35;1;1;4;1;0;0;-13697,5002072967;0,10234315879643;
189,4;189,4;1;1;4;1;0;0;-13697,5002072967;0,10207949206233;
189,45;189,45;1;1;4;1;0;0;-13697,5002072967;0,101700956001878;
189,5;189,5;1;1;4;1;0;0;-13697,5002072967;0,101504074409604;
189,55;189,55;1;1;4;1;0;0;-13697,5002072967;0,101261269301176;
189,6;189,6;1;1;4;1;0;0;-13697,5002072967;0,100882109254599;
189,65;189,65;1;1;4;1;0;0;-13697,5002072967;0,100601240992546;
189,7;189,7;1;1;4;1;0;0;-13697,5002072967;0,100296130403876;
189,75;189,75;1;1;4;1;0;0;-13697,5002072967;0,0999732781201601;
189,8;189,8;1;1;4;1;0;0;-13697,5002072967;0,0994770601391792;
189,85;189,85;1;1;4;1;0;0;-13697,5002072967;0,0990838464349508;
189,9;189,9;1;1;4;1;0;0;-13697,5002072967;0,0985384173691273;
189,95;189,95;1;1;4;1;0;0;-13697,5002072967;0,0981174036860466;
190;190;1;1;4;1;0;0;-13697,5002072967;0,0976433046162128;
190,05;190,05;1;1;4;1;0;0;-13697,5002072967;0,0972279347479343;
190,1;190,1;1;1;4;1;0;0;-13697,5002072967;0,0967904925346375;
190,15;190,15;1;1;4;1;0;0;-13697,5002072967;0,0964215118438005;
190,2;190,2;1;1;4;1;0;0;-13697,5002072967;0,0960052665323019;
190,25;190,25;1;1;4;1;0;0;-13697,5002072967;0,0956160202622414;
190,3;190,3;1;1;4;1;0;0;-13697,5002072967;0,0952768232673407;
190,35;190,35;1;1;4;1;0;0;-13697,5002072967;0,0949588231742382;
190,4;190,4;1;1;4;1;0;0;-13697,5002072967;0,094619058072567;
190,45;190,45;1;1;4;1;0;0;-13697,5002072967;0,0943751819431782;
190,5;190,5;1;1;4;1;0;0;-13697,5002072967;0,0941343884915113;
190,55;190,55;1;1;4;1;0;0;-13697,5002072967;0,0938937999308109;
190,6;190,6;1;1;4;1;0;0;-13697,5002072967;0,0935846380889416;
190,65;190,65;1;1;4;1;0;0;-13697,5002072967;0,0933727063238621;
190,7;190,7;1;1;4;1;0;0;-13697,5002072967;0,0929909199476242;
190,75;190,75;1;1;4;1;0;0;-13697,5002072967;0,0926847755908966;
190,8;190,8;1;1;4;1;0;0;-13697,5002072967;0,0922463741153479;
190,85;190,85;1;1;4;1;0;0;-13697,5002072967;0,0917014759033918;
190,9;190,9;1;1;4;1;0;0;-13697,5002072967;0,0914197601377964;
190,95;190,95;1;1;4;1;0;0;-13697,5002072967;0,0911298207938671;
191;191;1;1;4;1;0;0;-13697,5002072967;0,0908668525516987;
191,05;191,05;1;1;4;1;0;0;-13697,5002072967;0,0905208289623261;
191,1;191,1;1;1;4;1;0;0;-13697,5002072967;0,0902161281555891;
191,15;191,15;1;1;4;1;0;0;-13697,5002072967;0,0899141561239958;
191,2;191,2;1;1;4;1;0;0;-13697,5002072967;0,089570190757513;
191,25;191,25;1;1;4;1;0;0;-13697,5002072967;0,0892162788659334;
191,3;191,3;1;1;4;1;0;0;-13697,5002072967;0,0888215471059084;
191,35;191,35;1;1;4;1;0;0;-13697,5002072967;0,088412007316947;
191,4;191,4;1;1;4;1;0;0;-13697,5002072967;0,0878707692027092;
191,45;191,45;1;1;4;1;0;0;-13697,5002072967;0,0875594839453697;
191,5;191,5;1;1;4;1;0;0;-13697,5002072967;0,0871510896831751;
191,55;191,55;1;1;4;1;0;0;-13697,5002072967;0,0868225563317537;
191,6;191,6;1;1;4;1;0;0;-13697,5002072967;0,0864217802882195;
191,65;191,65;1;1;4;1;0;0;-13697,5002072967;0,0859986990690231;
191,7;191,7;1;1;4;1;0;0;-13697,5002072967;0,085798092186451;
191,75;191,75;1;1;4;1;0;0;-13697,5002072967;0,085445586591959;
191,8;191,8;1;1;4;1;0;0;-13697,5002072967;0,0852166954427958;
191,85;191,85;1;1;4;1;0;0;-13697,5002072967;0,0850227288901806;
191,9;191,9;1;1;4;1;0;0;-13697,5002072967;0,0846726633608341;
191,95;191,95;1;1;4;1;0;0;-13697,5002072967;0,0843241158872843;
192;192;1;1;4;1;0;0;-13697,5002072967;0,0839593075215817;
192,05;192,05;1;1;4;1;0;0;-13697,5002072967;0,0835707318037748;
192,1;192,1;1;1;4;1;0;0;-13697,5002072967;0,0833313353359699;
192,15;192,15;1;1;4;1;0;0;-13697,5002072967;0,0829946529120207;
192,2;192,2;1;1;4;1;0;0;-13697,5002072967;0,0828120578080416;
192,25;192,25;1;1;4;1;0;0;-13697,5002072967;0,0823446176946163;
192,3;192,3;1;1;4;1;0;0;-13697,5002072967;0,0820444524288177;
192,35;192,35;1;1;4;1;0;0;-13697,5002072967;0,0817062985152006;
192,4;192,4;1;1;4;1;0;0;-13697,5002072967;0,0813831482082605;
192,45;192,45;1;1;4;1;0;0;-13697,5002072967;0,0811505503952503;
192,5;192,5;1;1;4;1;0;0;-13697,5002072967;0,0810451991856098;
192,55;192,55;1;1;4;1;0;0;-13697,5002072967;0,0807143840938807;
192,6;192,6;1;1;4;1;0;0;-13697,5002072967;0,0804158486425877;
192,65;192,65;1;1;4;1;0;0;-13697,5002072967;0,0802348926663399;
192,7;192,7;1;1;4;1;0;0;-13697,5002072967;0,0800068210810423;
192,75;192,75;1;1;4;1;0;0;-13697,5002072967;0,0797855854034424;
192,8;192,8;1;1;4;1;0;0;-13697,5002072967;0,0796451605856419;
192,85;192,85;1;1;4;1;0;0;-13697,5002072967;0,0794776529073715;
192,9;192,9;1;1;4;1;0;0;-13697,5002072967;0,0793018657714128;
192,95;192,95;1;1;4;1;0;0;-13697,5002072967;0,0790093746036291;
193;193;1;1;4;1;0;0;-13697,5002072967;0,0787649769335985;
193,05;193,05;1;1;4;1;0;0;-13697,5002072967;0,0785624515265226;
193,1;193,1;1;1;4;1;0;0;-13697,5002072967;0,0783769693225622;
193,15;193,15;1;1;4;1;0;0;-13697,5002072967;0,0781867559999228;
193,2;193,2;1;1;4;1;0;0;-13697,5002072967;0,0779819721356034;
193,25;193,25;1;1;4;1;0;0;-13697,5002072967;0,0778598198667169;
193,3;193,3;1;1;4;1;0;0;-13697,5002072967;0,0776653876528144;
193,35;193,35;1;1;4;1;0;0;-13697,5002072967;0,0773930037394166;
193,4;193,4;1;1;4;1;0;0;-13697,5002072967;0,0772597827017307;
193,45;193,45;1;1;4;1;0;0;-13697,5002072967;0,0769571401178837;
193,5;193,5;1;1;4;1;0;0;-13697,5002072967;0,0767251336947083;
193,55;193,55;1;1;4;1;0;0;-13697,5002072967;0,0765136256814003;
193,6;193,6;1;1;4;1;0;0;-13697,5002072967;0,0763392262160778;
193,65;193,65;1;1;4;1;0;0;-13697,5002072967;0,0761688826605678;
193,7;193,7;1;1;4;1;0;0;-13697,5002072967;0,075940303504467;
193,75;193,75;1;1;4;1;0;0;-13697,5002072967;0,075655160471797;
193,8;193,8;1;1;4;1;0;0;-13697,5002072967;0,0754490587860346;
193,85;193,85;1;1;4;1;0;0;-13697,5002072967;0,0752111943438649;
193,9;193,9;1;1;4;1;0;0;-13697,5002072967;0,0750211905688047;
193,95;193,95;1;1;4;1;0;0;-13697,5002072967;0,0749132735654712;
194;194;1;1;4;1;0;0;-13697,5002072967;0,0747066410258412;
194,05;194,05;1;1;4;1;0;0;-13697,5002072967;0,0745771965011954;
194,1;194,1;1;1;4;1;0;0;-13697,5002072967;0,0744614843279123;
194,15;194,15;1;1;4;1;0;0;-13697,5002072967;0,0742776412516832;
194,2;194,2;1;1;4;1;0;0;-13697,5002072967;0,0741309905424714;
194,25;194,25;1;1;4;1;0;0;-13697,5002072967;0,073950057849288;
194,3;194,3;1;1;4;1;0;0;-13697,5002072967;0,0738309416919947;
194,35;194,35;1;1;4;1;0;0;-13697,5002072967;0,0736820697784424;
194,4;194,4;1;1;4;1;0;0;-13697,5002072967;0,0734933232888579;
194,45;194,45;1;1;4;1;0;0;-13697,5002072967;0,0733739789575338;
194,5;194,5;1;1;4;1;0;0;-13697,5002072967;0,0731482449918985;
194,55;194,55;1;1;4;1;0;0;-13697,5002072967;0,0728661054745317;
194,6;194,6;1;1;4;1;0;0;-13697,5002072967;0,0727815646678209;
194,65;194,65;1;1;4;1;0;0;-13697,5002072967;0,0725737074390054;
194,7;194,7;1;1;4;1;0;0;-13697,5002072967;0,0724487705156207;
194,75;194,75;1;1;4;1;0;0;-13697,5002072967;0,072302776388824;
194,8;194,8;1;1;4;1;0;0;-13697,5002072967;0,0721391662955284;
194,85;194,85;1;1;4;1;0;0;-13697,5002072967;0,072006992995739;
194,9;194,9;1;1;4;1;0;0;-13697,5002072967;0,0719201285392046;
194,95;194,95;1;1;4;1;0;0;-13697,5002072967;0,0717315915971994;
195;195;1;1;4;1;0;0;-13697,5002072967;0,0716080144047737;
195,05;195,05;1;1;4;1;0;0;-13697,5002072967;0,0714175589382648;
195,1;195,1;1;1;4;1;0;0;-13697,5002072967;0,0712509453296661;
195,15;195,15;1;1;4;1;0;0;-13697,5002072967;0,0712237320840359;
195,2;195,2;1;1;4;1;0;0;-13697,5002072967;0,0710314232856035;
195,25;195,25;1;1;4;1;0;0;-13697,5002072967;0,0708043621852994;
195,3;195,3;1;1;4;1;0;0;-13697,5002072967;0,0708129210397601;
195,35;195,35;1;1;4;1;0;0;-13697,5002072967;0,0706895254552364;
195,4;195,4;1;1;4;1;0;0;-13697,5002072967;0,0704651791602373;
195,45;195,45;1;1;4;1;0;0;-13697,5002072967;0,0703011173754931;
195,5;195,5;1;1;4;1;0;0;-13697,5002072967;0,0701258331537247;
195,55;195,55;1;1;4;1;0;0;-13697,5002072967;0,0699145579710603;
195,6;195,6;1;1;4;1;0;0;-13697,5002072967;0,0697684334591031;
195,65;195,65;1;1;4;1;0;0;-13697,5002072967;0,0695424573495984;
195,7;195,7;1;1;4;1;0;0;-13697,5002072967;0,0693611847236753;
195,75;195,75;1;1;4;1;0;0;-13697,5002072967;0,0692488858476281;
195,8;195,8;1;1;4;1;0;0;-13697,5002072967;0,0690848845988512;
195,85;195,85;1;1;4;1;0;0;-13697,5002072967;0,0689224945381284;
195,9;195,9;1;1;4;1;0;0;-13697,5002072967;0,0687288958579302;
195,95;195,95;1;1;4;1;0;0;-13697,5002072967;0,0686282943934202;
196;196;1;1;4;1;0;0;-13697,5002072967;0,0685336627066135;
196,05;196,05;1;1;4;1;0;0;-13697,5002072967;0,0684191985055804;
196,1;196,1;1;1;4;1;0;0;-13697,5002072967;0,0682329852133989;
196,15;196,15;1;1;4;1;0;0;-13697,5002072967;0,068171601742506;
196,2;196,2;1;1;4;1;0;0;-13697,5002072967;0,0679563451558352;
196,25;196,25;1;1;4;1;0;0;-13697,5002072967;0,0678351195529103;
196,3;196,3;1;1;4;1;0;0;-13697,5002072967;0,0677128508687019;
196,35;196,35;1;1;4;1;0;0;-13697,5002072967;0,0675748568028212;
196,4;196,4;1;1;4;1;0;0;-13697,5002072967;0,0674284715205431;
196,45;196,45;1;1;4;1;0;0;-13697,5002072967;0,0671962881460786;
196,5;196,5;1;1;4;1;0;0;-13697,5002072967;0,0668767653405666;
196,55;196,55;1;1;4;1;0;0;-13697,5002072967;0,066657499410212;
196,6;196,6;1;1;4;1;0;0;-13697,5002072967;0,0665548956021667;
196,65;196,65;1;1;4;1;0;0;-13697,5002072967;0,0664708716794848;
196,7;196,7;1;1;4;1;0;0;-13697,5002072967;0,0662872893735766;
196,75;196,75;1;1;4;1;0;0;-13697,5002072967;0,066147162579;
196,8;196,8;1;1;4;1;0;0;-13697,5002072967;0,0660355482250452;
196,85;196,85;1;1;4;1;0;0;-13697,5002072967;0,0658927159383893;
196,9;196,9;1;1;4;1;0;0;-13697,5002072967;0,0656943395733833;
196,95;196,95;1;1;4;1;0;0;-13697,5002072967;0,0655608484521508;
197;197;1;1;4;1;0;0;-13697,5002072967;0,0654112128540874;
197,05;197,05;1;1;4;1;0;0;-13697,5002072967;0,0651894323527813;
197,1;197,1;1;1;4;1;0;0;-13697,5002072967;0,0650129606947303;
197,15;197,15;1;1;4;1;0;0;-13697,5002072967;0,0649347808212042;
197,2;197,2;1;1;4;1;0;0;-13697,5002072967;0,064808577299118;
197,25;197,25;1;1;4;1;0;0;-13697,5002072967;0,0646814377978444;
197,3;197,3;1;1;4;1;0;0;-13697,5002072967;0,0645384425297379;
197,35;197,35;1;1;4;1;0;0;-13697,5002072967;0,0643254583701491;
197,4;197,4;1;1;4;1;0;0;-13697,5002072967;0,0641409959644079;
197,45;197,45;1;1;4;1;0;0;-13697,5002072967;0,0639365473762155;
197,5;197,5;1;1;4;1;0;0;-13697,5002072967;0,0637063337489963;
197,55;197,55;1;1;4;1;0;0;-13697,5002072967;0,0635941652581096;
197,6;197,6;1;1;4;1;0;0;-13697,5002072967;0,0634332839399576;
197,65;197,65;1;1;4;1;0;0;-13697,5002072967;0,0632590753957629;
197,7;197,7;1;1;4;1;0;0;-13697,5002072967;0,0631363689899445;
197,75;197,75;1;1;4;1;0;0;-13697,5002072967;0,0628539361059666;
197,8;197,8;1;1;4;1;0;0;-13697,5002072967;0,0626994110643864;
197,85;197,85;1;1;4;1;0;0;-13697,5002072967;0,0624979473650455;
197,9;197,9;1;1;4;1;0;0;-13697,5002072967;0,0622874964028597;
197,95;197,95;1;1;4;1;0;0;-13697,5002072967;0,062147811986506;
198;198;1;1;4;1;0;0;-13697,5002072967;0,0620000995695591;
198,05;198,05;1;1;4;1;0;0;-13697,5002072967;0,0618556328117847;
198,1;198,1;1;1;4;1;0;0;-13697,5002072967;0,0616958970203996;
198,15;198,15;1;1;4;1;0;0;-13697,5002072967;0,06154699716717;
198,2;198,2;1;1;4;1;0;0;-13697,5002072967;0,0613623205572367;
198,25;198,25;1;1;4;1;0;0;-13697,5002072967;0,0612869719043374;
198,3;198,3;1;1;4;1;0;0;-13697,5002072967;0,0611220905557275;
198,35;198,35;1;1;4;1;0;0;-13697,5002072967;0,0607986189424992;
198,4;198,4;1;1;4;1;0;0;-13697,5002072967;0,0607121083885431;
198,45;198,45;1;1;4;1;0;0;-13697,5002072967;0,0605498580262065;
