"Temps total (s)";"Temps de cycle écoulé (s)";"Nombre total de cycles";"Cycles écoulés";"Etape";"Boucle 1";"Nombre total de cycles(Forme d'onde Linear)";"Nombre total de cycles(Forme d'onde Rotary)";"Pos (µm)";"Effort_5N (N)";
476,7;476,7;1;1;2;3;0;0;-15253,3038871773;-4,01425987482071;
476,75;476,75;1;1;2;3;0;0;-15253,3038871773;-4,01425689458847;
476,8;476,8;1;1;2;3;0;0;-15253,3038871773;-4,01427924633026;
476,85;476,85;1;1;2;3;0;0;-15253,3038871773;-4,01375740766525;
476,9;476,9;1;1;2;3;0;0;-15253,3038871773;-4,01360869407654;
476,95;476,95;1;1;2;3;0;0;-15253,3038871773;-4,01346772909164;
477;477;1;1;2;3;0;0;-15253,3038871773;-4,01360958814621;
477,05;477,05;1;1;2;3;0;0;-15253,3038871773;-4,01375651359558;
477,1;477,1;1;1;2;3;0;0;-15253,3038871773;-4,01355057954788;
477,15;477,15;1;1;2;3;0;0;-15253,3038871773;-4,01356667280197;
477,2;477,2;1;1;2;3;0;0;-15253,3038871773;-4,01364117860794;
477,25;477,25;1;1;2;3;0;0;-15253,3038871773;-4,01355087757111;
477,3;477,3;1;1;2;3;0;0;-15253,3038871773;-4,01376008987427;
477,35;477,35;1;1;2;3;0;0;-15253,3038871773;-4,01350080966949;
477,4;477,4;1;1;2;3;0;0;-15253,3038871773;-4,01355475187302;
477,45;477,45;1;1;2;3;0;0;-15253,3038871773;-4,01325702667236;
477,5;477,5;1;1;2;3;0;0;-15253,3038871773;-4,01289790868759;
477,55;477,55;1;1;2;3;0;0;-15253,3038871773;-4,01281416416168;
477,6;477,6;1;1;2;3;0;0;-15253,3038871773;-4,01273280382156;
477,65;477,65;1;1;2;3;0;0;-15253,3038871773;-4,01273280382156;
477,7;477,7;1;1;2;3;0;0;-15253,3038871773;-4,01265323162079;
477,75;477,75;1;1;2;3;0;0;-15253,3038871773;-4,01265680789948;
477,8;477,8;1;1;2;3;0;0;-15253,3038871773;-4,01254445314407;
477,85;477,85;1;1;2;3;0;0;-15253,3038871773;-4,01258260011673;
477,9;477,9;1;1;2;3;0;0;-15253,3038871773;-4,01258140802383;
477,95;477,95;1;1;2;3;0;0;-15253,3038871773;-4,01241719722748;
478;478;1;1;2;3;0;0;-15253,3038871773;-4,01245534420013;
478,05;478,05;1;1;2;3;0;0;-15253,3038871773;-4,01245534420013;
478,1;478,1;1;1;2;3;0;0;-15253,3038871773;-4,01228785514832;
478,15;478,15;1;1;2;3;0;0;-15253,3038871773;-4,01232153177261;
478,2;478,2;1;1;2;3;0;0;-15253,3038871773;-4,01181519031525;
478,25;478,25;1;1;2;3;0;0;-15253,3038871773;-4,01154607534409;
478,3;478,3;1;1;2;3;0;0;-15253,3038871773;-4,01169061660767;
478,35;478,35;1;1;2;3;0;0;-15253,3038871773;-4,01179045438766;
478,4;478,4;1;1;2;3;0;0;-15253,3038871773;-4,01162534952164;
478,45;478,45;1;1;2;3;0;0;-15253,3038871773;-4,01177823543549;
478,5;478,5;1;1;2;3;0;0;-15253,3038871773;-4,01171982288361;
478,55;478,55;1;1;2;3;0;0;-15253,3038871773;-4,01164501905441;
478,6;478,6;1;1;2;3;0;0;-15253,3038871773;-4,01171237230301;
478,65;478,65;1;1;2;3;0;0;-15253,3038871773;-4,01177704334259;
478,7;478,7;1;1;2;3;0;0;-15253,3038871773;-4,01170283555985;
478,75;478,75;1;1;2;3;0;0;-15253,3038871773;-4,01165515184402;
478,8;478,8;1;1;2;3;0;0;-15253,3038871773;-4,01165515184402;
478,85;478,85;1;1;2;3;0;0;-15253,3038871773;-4,01165515184402;
478,9;478,9;1;1;2;3;0;0;-15253,3038871773;-4,01139318943024;
478,95;478,95;1;1;2;3;0;0;-15253,3038871773;-4,01100695133209;
479;479;1;1;2;3;0;0;-15253,3038871773;-4,01097685098648;
479,05;479,05;1;1;2;3;0;0;-15253,3038871773;-4,01073604822159;
479,1;479,1;1;1;2;3;0;0;-15253,3038871773;-4,01038140058517;
479,15;479,15;1;1;2;3;0;0;-15253,3038871773;-4,01053011417389;
479,2;479,2;1;1;2;3;0;0;-15253,3038871773;-4,01066660881042;
479,25;479,25;1;1;2;3;0;0;-15253,3038871773;-4,01036232709885;
479,3;479,3;1;1;2;3;0;0;-15253,3038871773;-4,01051193475723;
479,35;479,35;1;1;2;3;0;0;-15253,3038871773;-4,01032537221909;
479,4;479,4;1;1;2;3;0;0;-15253,3038871773;-4,01039987802505;
479,45;479,45;1;1;2;3;0;0;-15253,3038871773;-4,0104740858078;
479,5;479,5;1;1;2;3;0;0;-15253,3038871773;-4,01036202907562;
479,55;479,55;1;1;2;3;0;0;-15253,3038871773;-4,01032894849777;
479,6;479,6;1;1;2;3;0;0;-15253,3038871773;-4,01032835245132;
479,65;479,65;1;1;2;3;0;0;-15253,3038871773;-4,01035726070404;
479,7;479,7;1;1;2;3;0;0;-15253,3038871773;-4,01011288166046;
479,75;479,75;1;1;2;3;0;0;-15253,3038871773;-4,00988668203354;
479,8;479,8;1;1;2;3;0;0;-15253,3038871773;-4,00948315858841;
479,85;479,85;1;1;2;3;0;0;-15253,3038871773;-4,00959700345993;
479,9;479,9;1;1;2;3;0;0;-15253,3038871773;-4,00944828987122;
479,95;479,95;1;1;2;3;0;0;-15253,3038871773;-4,00929927825928;
480;480;1;1;2;3;0;0;-15253,3038871773;-4,0092933177948;
480,05;480,05;1;1;2;3;0;0;-15253,3038871773;-4,00942087173462;
480,1;480,1;1;1;2;3;0;0;-15253,3038871773;-4,00934636592865;
480,15;480,15;1;1;2;3;0;0;-15253,3038871773;-4,0092721581459;
480,2;480,2;1;1;2;3;0;0;-15253,3038871773;-4,00919765233994;
480,25;480,25;1;1;2;3;0;0;-15253,3038871773;-4,00912314653397;
480,3;480,3;1;1;2;3;0;0;-15253,3038871773;-4,00911241769791;
480,35;480,35;1;1;2;3;0;0;-15253,3038871773;-4,00911241769791;
480,4;480,4;1;1;2;3;0;0;-15253,3038871773;-4,00886327028275;
480,45;480,45;1;1;2;3;0;0;-15253,3038871773;-4,00912255048752;
480,5;480,5;1;1;2;3;0;0;-15253,3038871773;-4,00912493467331;
480,55;480,55;1;1;2;3;0;0;-15253,3038871773;-4,00900155305862;
480,6;480,6;1;1;2;3;0;0;-15253,3038871773;-4,00887548923492;
480,65;480,65;1;1;2;3;0;0;-15253,3038871773;-4,00882869958878;
480,7;480,7;1;1;2;3;0;0;-15253,3038871773;-4,00840848684311;
480,75;480,75;1;1;2;3;0;0;-15253,3038871773;-4,00803297758102;
480,8;480,8;1;1;2;3;0;0;-15253,3038871773;-4,00780737400055;
480,85;480,85;1;1;2;3;0;0;-15253,3038871773;-4,00760620832443;
480,9;480,9;1;1;2;3;0;0;-15253,3038871773;-4,00774300098419;
480,95;480,95;1;1;2;3;0;0;-15253,3038871773;-4,00752454996109;
481;481;1;1;2;3;0;0;-15253,3038871773;-4,00766938924789;
481,05;481,05;1;1;2;3;0;0;-15253,3038871773;-4,00758892297745;
481,1;481,1;1;1;2;3;0;0;-15253,3038871773;-4,00744020938873;
481,15;481,15;1;1;2;3;0;0;-15253,3038871773;-4,0077018737793;
481,2;481,2;1;1;2;3;0;0;-15253,3038871773;-4,00736778974533;
481,25;481,25;1;1;2;3;0;0;-15253,3038871773;-4,00724351406097;
481,3;481,3;1;1;2;3;0;0;-15253,0624883716;-4,0072500705719;
481,35;481,35;1;1;2;3;0;0;-15252,6172416855;-4,00716364383698;
481,4;481,4;1;1;2;3;0;0;-15252,1702068602;-4,00712311267853;
481,45;481,45;1;1;2;3;0;0;-15251,7231720348;-4,0070253610611;
481,5;481,5;1;1;2;3;0;0;-15251,2779253487;-4,00716245174408;
481,55;481,55;1;1;2;3;0;0;-15250,8308905233;-4,00731116533279;
481,6;481,6;1;1;2;3;0;0;-15250,3856438372;-4,00734126567841;
481,65;481,65;1;1;2;3;0;0;-15249,9386090118;-4,00729864835739;
481,7;481,7;1;1;2;3;0;0;-15249,9332445939;-4,00705188512802;
481,75;481,75;1;1;2;3;0;0;-15249,9332445939;-4,00722652673721;
481,8;481,8;1;1;2;3;0;0;-15249,9332445939;-4,00656074285507;
481,85;481,85;1;1;2;3;0;0;-15249,9332445939;-4,00642246007919;
481,9;481,9;1;1;2;3;0;0;-15249,9332445939;-4,00630861520767;
481,95;481,95;1;1;2;3;0;0;-15249,9332445939;-4,00628536939621;
482;482;1;1;2;3;0;0;-15249,9332445939;-4,00607913732529;
482,05;482,05;1;1;2;3;0;0;-15249,9332445939;-4,0059021115303;
482,1;482,1;1;1;2;3;0;0;-15249,9332445939;-4,00612235069275;
482,15;482,15;1;1;2;3;0;0;-15249,9332445939;-4,00578767061234;
482,2;482,2;1;1;2;3;0;0;-15249,9332445939;-4,00590866804123;
482,25;482,25;1;1;2;3;0;0;-15249,9332445939;-4,00583416223526;
482,3;482,3;1;1;2;3;0;0;-15249,9332445939;-4,00575995445251;
482,35;482,35;1;1;2;3;0;0;-15249,9332445939;-4,00568544864655;
482,4;482,4;1;1;2;3;0;0;-15249,9332445939;-4,00561094284058;
482,45;482,45;1;1;2;3;0;0;-15249,9332445939;-4,00535583496094;
482,5;482,5;1;1;2;3;0;0;-15249,9332445939;-4,00541365146637;
482,55;482,55;1;1;2;3;0;0;-15249,9332445939;-4,00551825761795;
482,6;482,6;1;1;2;3;0;0;-15249,9332445939;-4,00533378124237;
482,65;482,65;1;1;2;3;0;0;-15249,9332445939;-4,00548696517944;
482,7;482,7;1;1;2;3;0;0;-15249,9332445939;-4,00548994541168;
482,75;482,75;1;1;2;3;0;0;-15249,9332445939;-4,00541543960571;
482,8;482,8;1;1;2;3;0;0;-15249,9332445939;-4,00534123182297;
482,85;482,85;1;1;2;3;0;0;-15249,9332445939;-4,005266726017;
482,9;482,9;1;1;2;3;0;0;-15249,9332445939;-4,00541305541992;
482,95;482,95;1;1;2;3;0;0;-15249,9332445939;-4,00519400835037;
483;483;1;1;2;3;0;0;-15249,9332445939;-4,00525480508804;
483,05;483,05;1;1;2;3;0;0;-15249,9332445939;-4,00529444217682;
483,1;483,1;1;1;2;3;0;0;-15249,9332445939;-4,0051794052124;
483,15;483,15;1;1;2;3;0;0;-15249,9332445939;-4,00503128767014;
483,2;483,2;1;1;2;3;0;0;-15249,9332445939;-4,00495707988739;
483,25;483,25;1;1;2;3;0;0;-15249,9332445939;-4,00475233793259;
483,3;483,3;1;1;2;3;0;0;-15249,9332445939;-4,00428801774979;
483,35;483,35;1;1;2;3;0;0;-15249,9332445939;-4,00428801774979;
483,4;483,4;1;1;2;3;0;0;-15249,9332445939;-4,0041321516037;
483,45;483,45;1;1;2;3;0;0;-15249,9332445939;-4,00406390428543;
483,5;483,5;1;1;2;3;0;0;-15249,9332445939;-4,00394231081009;
483,55;483,55;1;1;2;3;0;0;-15249,9332445939;-4,00389283895493;
483,6;483,6;1;1;2;3;0;0;-15249,9332445939;-4,00394409894943;
483,65;483,65;1;1;2;3;0;0;-15249,9332445939;-4,00382518768311;
483,7;483,7;1;1;2;3;0;0;-15249,9332445939;-4,00402665138245;
483,75;483,75;1;1;2;3;0;0;-15249,9332445939;-4,003746509552;
483,8;483,8;1;1;2;3;0;0;-15249,9332445939;-4,00382101535797;
483,85;483,85;1;1;2;3;0;0;-15249,9332445939;-4,00388181209564;
483,9;483,9;1;1;2;3;0;0;-15249,9332445939;-4,00388181209564;
483,95;483,95;1;1;2;3;0;0;-15249,9332445939;-4,00361478328705;
484;484;1;1;2;3;0;0;-15249,9332445939;-4,00377303361893;
484,05;484,05;1;1;2;3;0;0;-15249,9332445939;-4,00358885526657;
484,1;484,1;1;1;2;3;0;0;-15249,9332445939;-4,00352299213409;
484,15;484,15;1;1;2;3;0;0;-15249,9332445939;-4,00366276502609;
484,2;484,2;1;1;2;3;0;0;-15249,9332445939;-4,00344520807266;
484,25;484,25;1;1;2;3;0;0;-15249,9332445939;-4,00364995002747;
484,3;484,3;1;1;2;3;0;0;-15249,9332445939;-4,0034493803978;
484,35;484,35;1;1;2;3;0;0;-15249,9332445939;-4,00359809398651;
484,4;484,4;1;1;2;3;0;0;-15249,9332445939;-4,0033221244812;
484,45;484,45;1;1;2;3;0;0;-15249,9332445939;-4,00354892015457;
484,5;484,5;1;1;2;3;0;0;-15249,9332445939;-4,00337189435959;
484,55;484,55;1;1;2;3;0;0;-15249,9332445939;-4,00337189435959;
484,6;484,6;1;1;2;3;0;0;-15249,9332445939;-4,00337189435959;
484,65;484,65;1;1;2;3;0;0;-15249,9332445939;-4,00349587202072;
484,7;484,7;1;1;2;3;0;0;-15249,9332445939;-4,00334715843201;
484,75;484,75;1;1;2;3;0;0;-15249,9332445939;-4,00319814682007;
484,8;484,8;1;1;2;3;0;0;-15249,9332445939;-4,00304943323135;
484,85;484,85;1;1;2;3;0;0;-15249,9332445939;-4,00295794010162;
484,9;484,9;1;1;2;3;0;0;-15249,9332445939;-4,00290668010712;
484,95;484,95;1;1;2;3;0;0;-15249,9332445939;-4,00298118591309;
485;485;1;1;2;3;0;0;-15249,9332445939;-4,00302618741989;
485,05;485,05;1;1;2;3;0;0;-15249,9332445939;-4,00302618741989;
485,1;485,1;1;1;2;3;0;0;-15249,9332445939;-4,00302618741989;
485,15;485,15;1;1;2;3;0;0;-15249,9332445939;-4,00302618741989;
485,2;485,2;1;1;2;3;0;0;-15249,9332445939;-4,00270998477936;
485,25;485,25;1;1;2;3;0;0;-15249,9332445939;-4,00271713733673;
485,3;485,3;1;1;2;3;0;0;-15249,9332445939;-4,00271624326706;
485,35;485,35;1;1;2;3;0;0;-15249,9332445939;-4,00236189365387;
485,4;485,4;1;1;2;3;0;0;-15249,9332445939;-4,00244265794754;
485,45;485,45;1;1;2;3;0;0;-15249,9332445939;-4,0020763874054;
485,5;485,5;1;1;2;3;0;0;-15249,9332445939;-4,00194317102432;
485,55;485,55;1;1;2;3;0;0;-15249,9332445939;-4,00182276964188;
485,6;485,6;1;1;2;3;0;0;-15249,9332445939;-4,0017905831337;
485,65;485,65;1;1;2;3;0;0;-15249,9332445939;-4,00182604789734;
485,7;485,7;1;1;2;3;0;0;-15249,9332445939;-4,00167733430862;
485,75;485,75;1;1;2;3;0;0;-15249,9332445939;-4,00171160697937;
485,8;485,8;1;1;2;3;0;0;-15249,9332445939;-4,00159418582916;
485,85;485,85;1;1;2;3;0;0;-15249,9332445939;-4,00180697441101;
485,9;485,9;1;1;2;3;0;0;-15249,9332445939;-4,00172472000122;
485,95;485,95;1;1;2;3;0;0;-15249,9332445939;-4,00135487318039;
486;486;1;1;2;3;0;0;-15249,9332445939;-4,00142908096313;
486,05;486,05;1;1;2;3;0;0;-15249,9332445939;-4,00156885385513;
486,1;486,1;1;1;2;3;0;0;-15249,9332445939;-4,00135636329651;
486,15;486,15;1;1;2;3;0;0;-15249,9332445939;-4,00139659643173;
486,2;486,2;1;1;2;3;0;0;-15249,9332445939;-4,00146067142487;
486,25;486,25;1;1;2;3;0;0;-15249,9332445939;-4,00121241807938;
486,3;486,3;1;1;2;3;0;0;-15249,9332445939;-4,00122672319412;
486,35;486,35;1;1;2;3;0;0;-15249,9332445939;-4,0013200044632;
486,4;486,4;1;1;2;3;0;0;-15249,9332445939;-4,00126457214355;
486,45;486,45;1;1;2;3;0;0;-15249,9332445939;-4,00109738111496;
486,5;486,5;1;1;2;3;0;0;-15249,9332445939;-4,00118768215179;
486,55;486,55;1;1;2;3;0;0;-15249,9332445939;-4,00111347436905;
486,6;486,6;1;1;2;3;0;0;-15249,9332445939;-4,0011864900589;
486,65;486,65;1;1;2;3;0;0;-15249,9332445939;-4,00108486413956;
486,7;486,7;1;1;2;3;0;0;-15249,9332445939;-4,00123357772827;
486,75;486,75;1;1;2;3;0;0;-15249,9332445939;-4,00106608867645;
486,8;486,8;1;1;2;3;0;0;-15249,9332445939;-4,00117009878159;
486,85;486,85;1;1;2;3;0;0;-15249,9332445939;-4,00125086307526;
486,9;486,9;1;1;2;3;0;0;-15249,9332445939;-4,00115042924881;
486,95;486,95;1;1;2;3;0;0;-15249,9332445939;-4,00120764970779;
487;487;1;1;2;3;0;0;-15249,9332445939;-4,00090962648392;
487,05;487,05;1;1;2;3;0;0;-15249,9332445939;-4,00113254785538;
487,1;487,1;1;1;2;3;0;0;-15249,9332445939;-4,00095254182816;
487,15;487,15;1;1;2;3;0;0;-15249,9332445939;-4,00110512971878;
487,2;487,2;1;1;2;3;0;0;-15249,9332445939;-4,00082439184189;
487,25;487,25;1;1;2;3;0;0;-15249,9332445939;-4,00104463100433;
487,3;487,3;1;1;2;3;0;0;-15249,9332445939;-4,00105834007263;
487,35;487,35;1;1;2;3;0;0;-15249,9332445939;-4,00091350078583;
487,4;487,4;1;1;2;3;0;0;-15249,9332445939;-4,00096595287323;
487,45;487,45;1;1;2;3;0;0;-15249,9332445939;-4,0010279417038;
487,5;487,5;1;1;2;3;0;0;-15249,9332445939;-4,00088012218475;
487,55;487,55;1;1;2;3;0;0;-15249,9332445939;-4,0009543299675;
487,6;487,6;1;1;2;3;0;0;-15249,9332445939;-4,00102883577347;
487,65;487,65;1;1;2;3;0;0;-15249,9332445939;-4,00105774402618;
487,7;487,7;1;1;2;3;0;0;-15249,9332445939;-4,00105774402618;
487,75;487,75;1;1;2;3;0;0;-15249,9332445939;-4,00105774402618;
487,8;487,8;1;1;2;3;0;0;-15249,9332445939;-4,00105774402618;
487,85;487,85;1;1;2;3;0;0;-15249,9332445939;-4,00105774402618;
487,9;487,9;1;1;2;3;0;0;-15249,9332445939;-4,0010404586792;
487,95;487,95;1;1;2;3;0;0;-15249,9332445939;-4,00079160928726;
488;488;1;1;2;3;0;0;-15249,9332445939;-4,00101482868195;
488,05;488,05;1;1;2;3;0;0;-15249,9332445939;-4,00073170661926;
488,1;488,1;1;1;2;3;0;0;-15249,9332445939;-4,00090754032135;
488,15;488,15;1;1;2;3;0;0;-15249,9332445939;-4,00085717439651;
488,2;488,2;1;1;2;3;0;0;-15249,9332445939;-4,00098949670792;
488,25;488,25;1;1;2;3;0;0;-15249,9332445939;-4,00079011917114;
488,3;488,3;1;1;2;3;0;0;-15249,9332445939;-4,00094419717789;
488,35;488,35;1;1;2;3;0;0;-15249,9332445939;-4,00080859661102;
488,4;488,4;1;1;2;3;0;0;-15249,9332445939;-4,00065988302231;
488,45;488,45;1;1;2;3;0;0;-15249,9332445939;-4,0009331703186;
488,5;488,5;1;1;2;3;0;0;-15249,9332445939;-4,0005949139595;
488,55;488,55;1;1;2;3;0;0;-15249,9332445939;-4,00082439184189;
488,6;488,6;1;1;2;3;0;0;-15249,9332445939;-4,00068283081055;
488,65;488,65;1;1;2;3;0;0;-15249,9332445939;-4,0006023645401;
488,7;488,7;1;1;2;3;0;0;-15249,9332445939;-4,00065243244171;
488,75;488,75;1;1;2;3;0;0;-15249,9332445939;-4,0006485581398;
488,8;488,8;1;1;2;3;0;0;-15249,9332445939;-4,00065988302231;
488,85;488,85;1;1;2;3;0;0;-15249,9332445939;-4,00069266557693;
488,9;488,9;1;1;2;3;0;0;-15249,9332445939;-4,00059401988983;
488,95;488,95;1;1;2;3;0;0;-15249,9332445939;-4,00073230266571;
489;489;1;1;2;3;0;0;-15249,9332445939;-4,00057464838028;
489,05;489,05;1;1;2;3;0;0;-15249,9332445939;-4,00055587291718;
489,1;489,1;1;1;2;3;0;0;-15249,9332445939;-4,00043845176697;
489,15;489,15;1;1;2;3;0;0;-15249,9332445939;-4,0004962682724;
489,2;489,2;1;1;2;3;0;0;-15249,9332445939;-4,00038480758667;
489,25;489,25;1;1;2;3;0;0;-15249,9332445939;-4,00045931339264;
489,3;489,3;1;1;2;3;0;0;-15249,9332445939;-4,0005174279213;
489,35;489,35;1;1;2;3;0;0;-15249,9332445939;-4,00011479854584;
489,4;489,4;1;1;2;3;0;0;-15249,9332445939;-4,0001854300499;
489,45;489,45;1;1;2;3;0;0;-15249,9332445939;-3,9999195933342;
489,5;489,5;1;1;2;3;0;0;-15249,9332445939;-3,999964594841;
489,55;489,55;1;1;2;3;0;0;-15249,9332445939;-3,99993240833282;
489,6;489,6;1;1;2;3;0;0;-15249,9332445939;-3,99970918893814;
489,65;489,65;1;1;2;3;0;0;-15249,9332445939;-3,99956434965134;
489,7;489,7;1;1;2;3;0;0;-15249,9332445939;-3,99951696395874;
489,75;489,75;1;1;2;3;0;0;-15249,9332445939;-3,99948060512543;
489,8;489,8;1;1;2;3;0;0;-15249,9332445939;-3,99952709674835;
489,85;489,85;1;1;2;3;0;0;-15249,9332445939;-3,9994478225708;
489,9;489,9;1;1;2;3;0;0;-15249,9332445939;-3,9994478225708;
489,95;489,95;1;1;2;3;0;0;-15249,9332445939;-3,9994478225708;
490;490;1;1;2;3;0;0;-15249,9332445939;-3,9994478225708;
490,05;490,05;1;1;2;3;0;0;-15249,9332445939;-3,99944752454758;
490,1;490,1;1;1;2;3;0;0;-15249,9332445939;-3,99922758340836;
490,15;490,15;1;1;2;3;0;0;-15249,9332445939;-3,99914979934692;
490,2;490,2;1;1;2;3;0;0;-15249,9332445939;-3,99922430515289;
490,25;490,25;1;1;2;3;0;0;-15249,9332445939;-3,99928241968155;
490,3;490,3;1;1;2;3;0;0;-15249,9332445939;-3,99923861026764;
490,35;490,35;1;1;2;3;0;0;-15249,9332445939;-3,99911135435104;
490,4;490,4;1;1;2;3;0;0;-15249,9332445939;-3,99910062551498;
490,45;490,45;1;1;2;3;0;0;-15249,9332445939;-3,99923294782639;
490,5;490,5;1;1;2;3;0;0;-15249,9332445939;-3,998943567276;
490,55;490,55;1;1;2;3;0;0;-15249,9332445939;-3,9990559220314;
490,6;490,6;1;1;2;3;0;0;-15249,9332445939;-3,99913549423218;
490,65;490,65;1;1;2;3;0;0;-15249,9332445939;-3,99883806705475;
490,7;490,7;1;1;2;3;0;0;-15249,9332445939;-3,99888008832932;
490,75;490,75;1;1;2;3;0;0;-15249,9332445939;-3,99894654750824;
490,8;490,8;1;1;2;3;0;0;-15249,9332445939;-3,99887233972549;
490,85;490,85;1;1;2;3;0;0;-15249,9332445939;-3,99879783391953;
490,9;490,9;1;1;2;3;0;0;-15249,9332445939;-3,99872332811356;
490,95;490,95;1;1;2;3;0;0;-15249,9332445939;-3,99864912033081;
491;491;1;1;2;3;0;0;-15249,9332445939;-3,99884790182114;
491,05;491,05;1;1;2;3;0;0;-15249,9332445939;-3,99880021810532;
491,1;491,1;1;1;2;3;0;0;-15249,9332445939;-3,99870038032532;
491,15;491,15;1;1;2;3;0;0;-15249,9332445939;-3,99885296821594;
491,2;491,2;1;1;2;3;0;0;-15249,9332445939;-3,99885326623917;
491,25;491,25;1;1;2;3;0;0;-15249,9332445939;-3,99870455265045;
491,3;491,3;1;1;2;3;0;0;-15249,9332445939;-3,99855554103851;
491,35;491,35;1;1;2;3;0;0;-15249,9332445939;-3,99884611368179;
491,4;491,4;1;1;2;3;0;0;-15249,9332445939;-3,9985728263855;
491,45;491,45;1;1;2;3;0;0;-15249,9332445939;-3,99858832359314;
491,5;491,5;1;1;2;3;0;0;-15249,9332445939;-3,99859189987183;
491,55;491,55;1;1;2;3;0;0;-15249,9332445939;-3,99873971939087;
491,6;491,6;1;1;2;3;0;0;-15249,9332445939;-3,99842947721481;
491,65;491,65;1;1;2;3;0;0;-15249,9332445939;-3,99848282337189;
491,7;491,7;1;1;2;3;0;0;-15249,9332445939;-3,99855703115463;
491,75;491,75;1;1;2;3;0;0;-15249,9332445939;-3,9986315369606;
491,8;491,8;1;1;2;3;0;0;-15249,9332445939;-3,99855405092239;
491,85;491,85;1;1;2;3;0;0;-15249,9332445939;-3,99836391210556;
491,9;491,9;1;1;2;3;0;0;-15249,9332445939;-3,99843841791153;
491,95;491,95;1;1;2;3;0;0;-15249,9332445939;-3,9985129237175;
492;492;1;1;2;3;0;0;-15249,9332445939;-3,99851739406586;
492,05;492,05;1;1;2;3;0;0;-15249,9332445939;-3,99844288825989;
492,1;492,1;1;1;2;3;0;0;-15249,9332445939;-3,99836838245392;
492,15;492,15;1;1;2;3;0;0;-15249,9332445939;-3,9985978603363;
492,2;492,2;1;1;2;3;0;0;-15249,9332445939;-3,99853438138962;
492,25;492,25;1;1;2;3;0;0;-15249,9332445939;-3,99831146001816;
492,3;492,3;1;1;2;3;0;0;-15249,9332445939;-3,99835079908371;
492,35;492,35;1;1;2;3;0;0;-15249,9332445939;-3,99837344884872;
492,4;492,4;1;1;2;3;0;0;-15249,9332445939;-3,99837344884872;
492,45;492,45;1;1;2;3;0;0;-15249,9332445939;-3,99837344884872;
492,5;492,5;1;1;2;3;0;0;-15249,9332445939;-3,99837344884872;
492,55;492,55;1;1;2;3;0;0;-15249,9332445939;-3,99821400642395;
492,6;492,6;1;1;2;3;0;0;-15249,9332445939;-3,99815768003464;
492,65;492,65;1;1;2;3;0;0;-15249,9332445939;-3,99823218584061;
492,7;492,7;1;1;2;3;0;0;-15249,9332445939;-3,99830669164658;
492,75;492,75;1;1;2;3;0;0;-15249,9332445939;-3,99834930896759;
492,8;492,8;1;1;2;3;0;0;-15249,9332445939;-3,99804472923279;
492,85;492,85;1;1;2;3;0;0;-15249,9332445939;-3,99819225072861;
492,9;492,9;1;1;2;3;0;0;-15249,9332445939;-3,99830728769302;
492,95;492,95;1;1;2;3;0;0;-15249,9332445939;-3,99819374084473;
493;493;1;1;2;3;0;0;-15249,9332445939;-3,99819284677505;
493,05;493,05;1;1;2;3;0;0;-15249,9332445939;-3,998142182827;
493,1;493,1;1;1;2;3;0;0;-15249,9332445939;-3,99799585342407;
493,15;493,15;1;1;2;3;0;0;-15249,9332445939;-3,99824619293213;
493,2;493,2;1;1;2;3;0;0;-15249,9332445939;-3,99803638458252;
493,25;493,25;1;1;2;3;0;0;-15249,9332445939;-3,99833083152771;
493,3;493,3;1;1;2;3;0;0;-15249,9332445939;-3,99815887212753;
493,35;493,35;1;1;2;3;0;0;-15249,9332445939;-3,99824053049088;
493,4;493,4;1;1;2;3;0;0;-15249,9332445939;-3,99823874235153;
493,45;493,45;1;1;2;3;0;0;-15249,9332445939;-3,99816423654556;
493,5;493,5;1;1;2;3;0;0;-15249,9332445939;-3,99812072515488;
493,55;493,55;1;1;2;3;0;0;-15249,9332445939;-3,99833351373672;
493,6;493,6;1;1;2;3;0;0;-15249,9332445939;-3,99800330400467;
493,65;493,65;1;1;2;3;0;0;-15249,9332445939;-3,99805128574371;
493,7;493,7;1;1;2;3;0;0;-15249,9332445939;-3,99827927350998;
493,75;493,75;1;1;2;3;0;0;-15249,9332445939;-3,99801313877106;
493,8;493,8;1;1;2;3;0;0;-15249,9332445939;-3,99816185235977;
493,85;493,85;1;1;2;3;0;0;-15249,9332445939;-3,99809837341309;
493,9;493,9;1;1;2;3;0;0;-15249,9332445939;-3,99806022644043;
493,95;493,95;1;1;2;3;0;0;-15249,9332445939;-3,99821251630783;
494;494;1;1;2;3;0;0;-15249,9332445939;-3,99811893701553;
494,05;494,05;1;1;2;3;0;0;-15249,9332445939;-3,99791866540909;
494,1;494,1;1;1;2;3;0;0;-15249,9332445939;-3,99810284376144;
494,15;494,15;1;1;2;3;0;0;-15249,9332445939;-3,99796962738037;
494,2;494,2;1;1;2;3;0;0;-15249,9332445939;-3,99820804595947;
494,25;494,25;1;1;2;3;0;0;-15249,9332445939;-3,99812370538712;
494,3;494,3;1;1;2;3;0;0;-15249,9332445939;-3,99805009365082;
494,35;494,35;1;1;2;3;0;0;-15249,9332445939;-3,9982733130455;
494,4;494,4;1;1;2;3;0;0;-15249,9332445939;-3,99793773889542;
494,45;494,45;1;1;2;3;0;0;-15249,9332445939;-3,99809151887894;
494,5;494,5;1;1;2;3;0;0;-15249,9332445939;-3,99809688329697;
