"Temps total (s)";"Temps de cycle écoulé (s)";"Nombre total de cycles";"Cycles écoulés";"Etape";"Boucle 1";"Nombre total de cycles(Forme d'onde Linear)";"Nombre total de cycles(Forme d'onde Rotary)";"Pos (µm)";"Effort_5N (N)";
235,75;235,75;1;1;3;1;0;0;-16026,0053709939;-0,198474563658237;
235,8;235,8;1;1;3;1;0;0;-16026,0053709939;-0,197301004081964;
235,85;235,85;1;1;3;1;0;0;-16026,0053709939;-0,195510946214199;
235,9;235,9;1;1;3;1;0;0;-16025,9070233324;-0,194071847945452;
235,95;235,95;1;1;3;1;0;0;-16025,4617766463;-0,193149242550135;
236;236;1;1;3;1;0;0;-16025,0147418209;-0,19221855327487;
236,05;236,05;1;1;3;1;0;0;-16024,5677069955;-0,191671419888735;
236,1;236,1;1;1;3;1;0;0;-16024,1224603094;-0,19090024754405;
236,15;236,15;1;1;3;1;0;0;-16023,675425484;-0,189819391816854;
236,2;236,2;1;1;3;1;0;0;-16023,230178798;-0,188808180391788;
236,25;236,25;1;1;3;1;0;0;-16023,1872634547;-0,187094546854496;
236,3;236,3;1;1;3;1;0;0;-16023,1872634547;-0,186319518834352;
236,35;236,35;1;1;3;1;0;0;-16023,1872634547;-0,184644814580679;
236,4;236,4;1;1;3;1;0;0;-16023,1872634547;-0,184023138135672;
236,45;236,45;1;1;3;1;0;0;-16023,1872634547;-0,183285940438509;
236,5;236,5;1;1;3;1;0;0;-16023,1872634547;-0,182095002382994;
236,55;236,55;1;1;3;1;0;0;-16023,1872634547;-0,180848073214293;
236,6;236,6;1;1;3;1;0;0;-16023,1872634547;-0,179643090814352;
236,65;236,65;1;1;3;1;0;0;-16023,1872634547;-0,178961157798767;
236,7;236,7;1;1;3;1;0;0;-16023,1872634547;-0,177998095750809;
236,75;236,75;1;1;3;1;0;0;-16022,9029493058;-0,177457518875599;
236,8;236,8;1;1;3;1;0;0;-16022,4559144804;-0,176746100187302;
236,85;236,85;1;1;3;1;0;0;-16022,0106677943;-0,175820738077164;
236,9;236,9;1;1;3;1;0;0;-16021,5636329689;-0,174412969499826;
236,95;236,95;1;1;3;1;0;0;-16021,1183862828;-0,173259992152452;
237;237;1;1;3;1;0;0;-16020,6820802933;-0,172016024589539;
237,05;237,05;1;1;3;1;0;0;-16020,6820802933;-0,170856676995754;
237,1;237,1;1;1;3;1;0;0;-16020,6820802933;-0,169849991798401;
237,15;237,15;1;1;3;1;0;0;-16020,6820802933;-0,169243086129427;
237,2;237,2;1;1;3;1;0;0;-16020,6820802933;-0,168233066797256;
237,25;237,25;1;1;3;1;0;0;-16020,6820802933;-0,167310014367104;
237,3;237,3;1;1;3;1;0;0;-16020,6820802933;-0,166102014482021;
237,35;237,35;1;1;3;1;0;0;-16020,6820802933;-0,165279880166054;
237,4;237,4;1;1;3;1;0;0;-16020,6820802933;-0,1636235229671;
237,45;237,45;1;1;3;1;0;0;-16020,6820802933;-0,162671338766813;
237,5;237,5;1;1;3;1;0;0;-16020,6051903033;-0,161512028425932;
237,55;237,55;1;1;3;1;0;0;-16020,1581554779;-0,160868000239134;
237,6;237,6;1;1;3;1;0;0;-16019,7129087918;-0,159830991178751;
237,65;237,65;1;1;3;1;0;0;-16019,2658739664;-0,158694386482239;
237,7;237,7;1;1;3;1;0;0;-16018,8206272804;-0,157747380435467;
237,75;237,75;1;1;3;1;0;0;-16018,373592455;-0,15603861771524;
237,8;237,8;1;1;3;1;0;0;-16017,9265576296;-0,155585156753659;
237,85;237,85;1;1;3;1;0;0;-16017,863972754;-0,154547849670053;
237,9;237,9;1;1;3;1;0;0;-16017,863972754;-0,154118770733476;
237,95;237,95;1;1;3;1;0;0;-16017,863972754;-0,153542049229145;
238;238;1;1;3;1;0;0;-16017,863972754;-0,152680026367307;
238,05;238,05;1;1;3;1;0;0;-16017,863972754;-0,1518146507442;
238,1;238,1;1;1;3;1;0;0;-16017,863972754;-0,150241833180189;
238,15;238,15;1;1;3;1;0;0;-16017,863972754;-0,149213848635554;
238,2;238,2;1;1;3;1;0;0;-16017,863972754;-0,148126455023885;
238,25;238,25;1;1;3;1;0;0;-16017,863972754;-0,147094018757343;
238,3;238,3;1;1;3;1;0;0;-16017,863972754;-0,146209485828876;
238,35;238,35;1;1;3;1;0;0;-16017,6493960379;-0,145326955243945;
238,4;238,4;1;1;3;1;0;0;-16017,2023612125;-0,144257228821516;
238,45;238,45;1;1;3;1;0;0;-16016,7553263871;-0,143567137420177;
238,5;238,5;1;1;3;1;0;0;-16016,310079701;-0,142705691978335;
238,55;238,55;1;1;3;1;0;0;-16015,8630448756;-0,14224711805582;
238,6;238,6;1;1;3;1;0;0;-16015,4177981895;-0,140523370355368;
238,65;238,65;1;1;3;1;0;0;-16015,2622300703;-0,13953560963273;
238,7;238,7;1;1;3;1;0;0;-16015,2622300703;-0,137905068695545;
238,75;238,75;1;1;3;1;0;0;-16015,2622300703;-0,136793432757258;
238,8;238,8;1;1;3;1;0;0;-16015,2622300703;-0,136367613449693;
238,85;238,85;1;1;3;1;0;0;-16015,2622300703;-0,135803734883666;
238,9;238,9;1;1;3;1;0;0;-16015,2622300703;-0,135290343314409;
238,95;238,95;1;1;3;1;0;0;-16015,2622300703;-0,134112257510424;
239;239;1;1;3;1;0;0;-16015,2622300703;-0,133605161681771;
239,05;239,05;1;1;3;1;0;0;-16015,2622300703;-0,132812093943357;
239,1;239,1;1;1;3;1;0;0;-16015,1996451948;-0,132077252492309;
239,15;239,15;1;1;3;1;0;0;-16014,7526103694;-0,131268687546253;
239,2;239,2;1;1;3;1;0;0;-16014,3073636833;-0,13017263263464;
239,25;239,25;1;1;3;1;0;0;-16013,8603288579;-0,128863006830215;
239,3;239,3;1;1;3;1;0;0;-16013,4132940325;-0,127315940335393;
239,35;239,35;1;1;3;1;0;0;-16012,9680473464;-0,126329408958554;
239,4;239,4;1;1;3;1;0;0;-16012,7248604014;-0,125436959788203;
239,45;239,45;1;1;3;1;0;0;-16012,7248604014;-0,125356521457434;
239,5;239,5;1;1;3;1;0;0;-16012,7248604014;-0,124602308496833;
239,55;239,55;1;1;3;1;0;0;-16012,7248604014;-0,123911462724209;
239,6;239,6;1;1;3;1;0;0;-16012,7248604014;-0,123241497203708;
239,65;239,65;1;1;3;1;0;0;-16012,7248604014;-0,122161507606506;
239,7;239,7;1;1;3;1;0;0;-16012,7248604014;-0,121453097090125;
239,75;239,75;1;1;3;1;0;0;-16012,7248604014;-0,120487986132503;
239,8;239,8;1;1;3;1;0;0;-16012,7248604014;-0,119853476062417;
239,85;239,85;1;1;3;1;0;0;-16012,7248604014;-0,118724098429084;
239,9;239,9;1;1;3;1;0;0;-16012,6265127398;-0,117476461455226;
239,95;239,95;1;1;3;1;0;0;-16012,1812660538;-0,116388173773885;
240;240;1;1;3;1;0;0;-16011,7342312284;-0,115176569670439;
240,05;240,05;1;1;3;1;0;0;-16011,287196403;-0,11431559920311;
240,1;240,1;1;1;3;1;0;0;-16010,8419497169;-0,113499127328396;
240,15;240,15;1;1;3;1;0;0;-16010,3949148915;-0,113246273249388;
240,2;240,2;1;1;3;1;0;0;-16009,9496682054;-0,112689873203635;
240,25;240,25;1;1;3;1;0;0;-16009,6599896386;-0,112340059131384;
240,3;240,3;1;1;3;1;0;0;-16009,6599896386;-0,111928889527917;
240,35;240,35;1;1;3;1;0;0;-16009,6599896386;-0,110892252996564;
240,4;240,4;1;1;3;1;0;0;-16009,6599896386;-0,109769003465772;
240,45;240,45;1;1;3;1;0;0;-16009,6599896386;-0,109061188995838;
240,5;240,5;1;1;3;1;0;0;-16009,6599896386;-0,108285928145051;
240,55;240,55;1;1;3;1;0;0;-16009,6599896386;-0,107066240161657;
240,6;240,6;1;1;3;1;0;0;-16009,6599896386;-0,106298830360174;
240,65;240,65;1;1;3;1;0;0;-16009,6599896386;-0,105366921052337;
240,7;240,7;1;1;3;1;0;0;-16009,6599896386;-0,105010084807873;
240,75;240,75;1;1;3;1;0;0;-16009,6599896386;-0,104247098788619;
240,8;240,8;1;1;3;1;0;0;-16009,5348198875;-0,102851698175073;
240,85;240,85;1;1;3;1;0;0;-16009,0877850621;-0,101658422499895;
240,9;240,9;1;1;3;1;0;0;-16008,642538376;-0,100483158603311;
240,95;240,95;1;1;3;1;0;0;-16008,1955035506;-0,0998507253825665;
241;241;1;1;3;1;0;0;-16007,7502568645;-0,0996636319905519;
241,05;241,05;1;1;3;1;0;0;-16007,3032220392;-0,0993543118238449;
241,1;241,1;1;1;3;1;0;0;-16006,8561872138;-0,0988807715475559;
241,15;241,15;1;1;3;1;0;0;-16006,6702207264;-0,0982114300131798;
241,2;241,2;1;1;3;1;0;0;-16006,6702207264;-0,0976998545229435;
241,25;241,25;1;1;3;1;0;0;-16006,6702207264;-0,0968743767589331;
241,3;241,3;1;1;3;1;0;0;-16006,6702207264;-0,0960329826921225;
241,35;241,35;1;1;3;1;0;0;-16006,6702207264;-0,0954930484294891;
241,4;241,4;1;1;3;1;0;0;-16006,6702207264;-0,0947944819927216;
241,45;241,45;1;1;3;1;0;0;-16006,6702207264;-0,0939588528126478;
241,5;241,5;1;1;3;1;0;0;-16006,6702207264;-0,0926453620195389;
241,55;241,55;1;1;3;1;0;0;-16006,6702207264;-0,0914791505783796;
241,6;241,6;1;1;3;1;0;0;-16006,6702207264;-0,0903434678912163;
241,65;241,65;1;1;3;1;0;0;-16006,6702207264;-0,0901216082274914;
241,7;241,7;1;1;3;1;0;0;-16006,5146526072;-0,0898149516433477;
241,75;241,75;1;1;3;1;0;0;-16006,0676177818;-0,089194905012846;
241,8;241,8;1;1;3;1;0;0;-16005,6205829564;-0,0889198761433363;
241,85;241,85;1;1;3;1;0;0;-16005,1753362703;-0,0883112661540508;
241,9;241,9;1;1;3;1;0;0;-16004,7283014449;-0,087664732709527;
241,95;241,95;1;1;3;1;0;0;-16004,2830547589;-0,0871863029897213;
242;242;1;1;3;1;0;0;-16004,0452322318;-0,0865224562585354;
242,05;242,05;1;1;3;1;0;0;-16004,0452322318;-0,0856827292591333;
242,1;242,1;1;1;3;1;0;0;-16004,0452322318;-0,0846645329147577;
242,15;242,15;1;1;3;1;0;0;-16004,0452322318;-0,0837131030857563;
242,2;242,2;1;1;3;1;0;0;-16004,0452322318;-0,0820687040686607;
242,25;242,25;1;1;3;1;0;0;-16004,0452322318;-0,0810946151614189;
242,3;242,3;1;1;3;1;0;0;-16004,0452322318;-0,0809873547405005;
242,35;242,35;1;1;3;1;0;0;-16004,0452322318;-0,080709308385849;
242,4;242,4;1;1;3;1;0;0;-16004,0452322318;-0,0804616883397102;
242,45;242,45;1;1;3;1;0;0;-16003,6536297247;-0,0799017120152712;
242,5;242,5;1;1;3;1;0;0;-16003,2083830386;-0,0791711453348398;
242,55;242,55;1;1;3;1;0;0;-16002,7613482133;-0,0784124620258808;
242,6;242,6;1;1;3;1;0;0;-16002,3143133879;-0,0776770757511258;
242,65;242,65;1;1;3;1;0;0;-16001,8690667018;-0,0768235372379422;
242,7;242,7;1;1;3;1;0;0;-16001,799329269;-0,0763821043074131;
242,75;242,75;1;1;3;1;0;0;-16001,799329269;-0,0759649695828557;
242,8;242,8;1;1;3;1;0;0;-16001,799329269;-0,0754812406376004;
242,85;242,85;1;1;3;1;0;0;-16001,799329269;-0,0749926455318928;
242,9;242,9;1;1;3;1;0;0;-16001,799329269;-0,0745735084638;
242,95;242,95;1;1;3;1;0;0;-16001,799329269;-0,0739828636869788;
243;243;1;1;3;1;0;0;-16001,799329269;-0,0726490141823888;
243,05;243,05;1;1;3;1;0;0;-16001,799329269;-0,0716145383194089;
243,1;243,1;1;1;3;1;0;0;-16001,799329269;-0,0702005857601762;
243,15;243,15;1;1;3;1;0;0;-16001,799329269;-0,0691499467939138;
243,2;243,2;1;1;3;1;0;0;-16001,5543541847;-0,0689232675358653;
243,25;243,25;1;1;3;1;0;0;-16001,1091074986;-0,0687683606520295;
243,3;243,3;1;1;3;1;0;0;-16000,6620726732;-0,0686408160254359;
243,35;243,35;1;1;3;1;0;0;-16000,2150378479;-0,0683035003021359;
243,4;243,4;1;1;3;1;0;0;-15999,7697911618;-0,067777163349092;
243,45;243,45;1;1;3;1;0;0;-15999,3227563364;-0,0672099087387323;
243,5;243,5;1;1;3;1;0;0;-15998,970492894;-0,0667115254327655;
243,55;243,55;1;1;3;1;0;0;-15998,970492894;-0,0663594109937549;
243,6;243,6;1;1;3;1;0;0;-15998,970492894;-0,0658845296129584;
243,65;243,65;1;1;3;1;0;0;-15998,970492894;-0,0656538177281618;
243,7;243,7;1;1;3;1;0;0;-15998,970492894;-0,0653985003009439;
243,75;243,75;1;1;3;1;0;0;-15998,970492894;-0,0650376174598932;
243,8;243,8;1;1;3;1;0;0;-15998,970492894;-0,0646390439942479;
243,85;243,85;1;1;3;1;0;0;-15998,970492894;-0,0641216011717916;
243,9;243,9;1;1;3;1;0;0;-15998,970492894;-0,0631643924862146;
243,95;243,95;1;1;3;1;0;0;-15998,970492894;-0,0621438305824995;
244;244;1;1;3;1;0;0;-15998,970492894;-0,0611275108531117;
244,05;244,05;1;1;3;1;0;0;-15998,970492894;-0,0607419572770596;
244,1;244,1;1;1;3;1;0;0;-15998,970492894;-0,0603956496343017;
244,15;244,15;1;1;3;1;0;0;-15998,5878310835;-0,0600394792854786;
244,2;244,2;1;1;3;1;0;0;-15998,1407962581;-0,0597188202664256;
244,25;244,25;1;1;3;1;0;0;-15997,695549572;-0,0594854773953557;
244,3;244,3;1;1;3;1;0;0;-15997,2485147466;-0,0592487026005983;
244,35;244,35;1;1;3;1;0;0;-15996,8014799212;-0,0587848480790854;
244,4;244,4;1;1;3;1;0;0;-15996,4009367177;-0,0583477644249797;
244,45;244,45;1;1;3;1;0;0;-15996,4009367177;-0,0580055871978402;
244,5;244,5;1;1;3;1;0;0;-15996,4009367177;-0,0572721054777503;
244,55;244,55;1;1;3;1;0;0;-15996,4009367177;-0,0560561148449779;
244,6;244,6;1;1;3;1;0;0;-15996,4009367177;-0,0547766964882612;
244,65;244,65;1;1;3;1;0;0;-15996,4009367177;-0,0535522541031241;
244,7;244,7;1;1;3;1;0;0;-15996,4009367177;-0,0526374066248536;
244,75;244,75;1;1;3;1;0;0;-15996,4009367177;-0,0522327283397317;
244,8;244,8;1;1;3;1;0;0;-15996,4009367177;-0,0520750274881721;
244,85;244,85;1;1;3;1;0;0;-15996,1523853548;-0,0515935476869345;
244,9;244,9;1;1;3;1;0;0;-15995,7053505294;-0,0509727466851473;
244,95;244,95;1;1;3;1;0;0;-15995,2601038433;-0,0503786886110902;
245;245;1;1;3;1;0;0;-15994,8130690179;-0,0495075853541493;
245,05;245,05;1;1;3;1;0;0;-15994,3678223318;-0,0485182879492641;
245,1;245,1;1;1;3;1;0;0;-15993,9207875064;-0,0480794394388795;
245,15;245,15;1;1;3;1;0;0;-15993,4737526811;-0,0476956786587834;
245,2;245,2;1;1;3;1;0;0;-15993,27169294;-0,0474336789920926;
245,25;245,25;1;1;3;1;0;0;-15993,27169294;-0,0472388137131929;
245,3;245,3;1;1;3;1;0;0;-15993,27169294;-0,047106146812439;
245,35;245,35;1;1;3;1;0;0;-15993,27169294;-0,0470046792179346;
245,4;245,4;1;1;3;1;0;0;-15993,27169294;-0,0467381346970797;
245,45;245,45;1;1;3;1;0;0;-15993,27169294;-0,0464662862941623;
245,5;245,5;1;1;3;1;0;0;-15993,27169294;-0,0458671804517508;
245,55;245,55;1;1;3;1;0;0;-15993,27169294;-0,045158863067627;
245,6;245,6;1;1;3;1;0;0;-15993,27169294;-0,0446083396673203;
245,65;245,65;1;1;3;1;0;0;-15993,27169294;-0,0441739335656166;
245,7;245,7;1;1;3;1;0;0;-15993,27169294;-0,0438543222844601;
245,75;245,75;1;1;3;1;0;0;-15993,159040164;-0,0434971926733851;
245,8;245,8;1;1;3;1;0;0;-15992,7120053386;-0,0429931562393904;
245,85;245,85;1;1;3;1;0;0;-15992,2649705132;-0,0422675814479589;
245,9;245,9;1;1;3;1;0;0;-15991,8197238271;-0,0417857803404331;
245,95;245,95;1;1;3;1;0;0;-15991,3726890018;-0,0415955763310194;
246;246;1;1;3;1;0;0;-15990,9274423157;-0,0412404770031571;
246,05;246,05;1;1;3;1;0;0;-15990,4804074903;-0,0408005993813276;
246,1;246,1;1;1;3;1;0;0;-15990,4410684256;-0,0403025420382619;
246,15;246,15;1;1;3;1;0;0;-15990,4410684256;-0,0400916067883372;
246,2;246,2;1;1;3;1;0;0;-15990,4410684256;-0,0397782446816564;
246,25;246,25;1;1;3;1;0;0;-15990,4410684256;-0,0391988223418593;
246,3;246,3;1;1;3;1;0;0;-15990,4410684256;-0,0389747601002455;
246,35;246,35;1;1;3;1;0;0;-15990,4410684256;-0,0384894292801619;
246,4;246,4;1;1;3;1;0;0;-15990,4410684256;-0,0381465815007687;
246,45;246,45;1;1;3;1;0;0;-15990,4410684256;-0,037420024164021;
246,5;246,5;1;1;3;1;0;0;-15990,4410684256;-0,0369579577818513;
246,55;246,55;1;1;3;1;0;0;-15990,4410684256;-0,0367105752229691;
246,6;246,6;1;1;3;1;0;0;-15990,0530421972;-0,0366045208647847;
246,65;246,65;1;1;3;1;0;0;-15989,6077955111;-0,0363667588680983;
246,7;246,7;1;1;3;1;0;0;-15989,1607606857;-0,0359643483534455;
246,75;246,75;1;1;3;1;0;0;-15988,7155139997;-0,0357239786535501;
246,8;246,8;1;1;3;1;0;0;-15988,2684791743;-0,0354288518428802;
246,85;246,85;1;1;3;1;0;0;-15987,8214443489;-0,0350649701431394;
246,9;246,9;1;1;3;1;0;0;-15987,7427662196;-0,0347376987338066;
246,95;246,95;1;1;3;1;0;0;-15987,7427662196;-0,0342118181288242;
247;247;1;1;3;1;0;0;-15987,7427662196;-0,0338449934497476;
247,05;247,05;1;1;3;1;0;0;-15987,7427662196;-0,033639632165432;
247,1;247,1;1;1;3;1;0;0;-15987,7427662196;-0,0332635175436735;
247,15;247,15;1;1;3;1;0;0;-15987,7427662196;-0,0327926548197865;
247,2;247,2;1;1;3;1;0;0;-15987,7427662196;-0,032621743157506;
247,25;247,25;1;1;3;1;0;0;-15987,7427662196;-0,0321149406954646;
247,3;247,3;1;1;3;1;0;0;-15987,7427662196;-0,0318143982440233;
247,35;247,35;1;1;3;1;0;0;-15987,7427662196;-0,0314483093097806;
247,4;247,4;1;1;3;1;0;0;-15987,3511637126;-0,0310345832258463;
247,45;247,45;1;1;3;1;0;0;-15986,9041288872;-0,0308145489543676;
247,5;247,5;1;1;3;1;0;0;-15986,4588822011;-0,030512809753418;
247,55;247,55;1;1;3;1;0;0;-15986,0118473757;-0,0299749150872231;
247,6;247,6;1;1;3;1;0;0;-15985,5666006897;-0,029865950345993;
247,65;247,65;1;1;3;1;0;0;-15985,1195658643;-0,029442310333252;
247,7;247,7;1;1;3;1;0;0;-15984,9997605311;-0,0292341504245996;
247,75;247,75;1;1;3;1;0;0;-15984,9997605311;-0,0287486240267754;
247,8;247,8;1;1;3;1;0;0;-15984,9997605311;-0,0284660700708628;
247,85;247,85;1;1;3;1;0;0;-15984,9997605311;-0,0281340023502707;
247,9;247,9;1;1;3;1;0;0;-15984,9997605311;-0,0279808090999722;
247,95;247,95;1;1;3;1;0;0;-15984,9997605311;-0,027861506678164;
248;248;1;1;3;1;0;0;-15984,9997605311;-0,0272034667432308;
248,05;248,05;1;1;3;1;0;0;-15984,9997605311;-0,0269656348973513;
248,1;248,1;1;1;3;1;0;0;-15984,9997605311;-0,0265441508963704;
248,15;248,15;1;1;3;1;0;0;-15984,9997605311;-0,0262376479804516;
248,2;248,2;1;1;3;1;0;0;-15984,7404803323;-0,0260900007560849;
248,25;248,25;1;1;3;1;0;0;-15984,2952336463;-0,0258986232802272;
248,3;248,3;1;1;3;1;0;0;-15983,8481988209;-0,0256854761391878;
248,35;248,35;1;1;3;1;0;0;-15983,4011639955;-0,0255975965410471;
248,4;248,4;1;1;3;1;0;0;-15982,9559173094;-0,0253948569297791;
248,45;248,45;1;1;3;1;0;0;-15982,508882484;-0,0249188207089901;
248,5;248,5;1;1;3;1;0;0;-15982,4302043548;-0,0246111024171114;
248,55;248,55;1;1;3;1;0;0;-15982,4302043548;-0,0241872807964683;
248,6;248,6;1;1;3;1;0;0;-15982,4302043548;-0,0239341054111719;
248,65;248,65;1;1;3;1;0;0;-15982,4302043548;-0,0238762376829982;
248,7;248,7;1;1;3;1;0;0;-15982,4302043548;-0,0234288768842816;
248,75;248,75;1;1;3;1;0;0;-15982,4302043548;-0,0231896853074431;
248,8;248,8;1;1;3;1;0;0;-15982,4302043548;-0,0231360225006938;
248,85;248,85;1;1;3;1;0;0;-15982,4302043548;-0,0230280170217156;
248,9;248,9;1;1;3;1;0;0;-15982,4302043548;-0,0229125935584307;
248,95;248,95;1;1;3;1;0;0;-15982,1601953202;-0,0228193681687117;
249;249;1;1;3;1;0;0;-15981,7131604948;-0,0226899283006787;
249,05;249,05;1;1;3;1;0;0;-15981,2661256695;-0,0223026750609279;
249,1;249,1;1;1;3;1;0;0;-15980,8208789834;-0,0219718180596828;
249,15;249,15;1;1;3;1;0;0;-15980,373844158;-0,0216398434713483;
249,2;249,2;1;1;3;1;0;0;-15980,2504625462;-0,0213999534025788;
249,25;249,25;1;1;3;1;0;0;-15980,2504625462;-0,0212593469768763;
249,3;249,3;1;1;3;1;0;0;-15980,2504625462;-0,0210953177884221;
249,35;249,35;1;1;3;1;0;0;-15980,2504625462;-0,020853285677731;
249,4;249,4;1;1;3;1;0;0;-15980,2504625462;-0,0207472639158368;
249,45;249,45;1;1;3;1;0;0;-15980,2504625462;-0,0204517459496856;
249,5;249,5;1;1;3;1;0;0;-15980,2504625462;-0,02024638466537;
249,55;249,55;1;1;3;1;0;0;-15980,2504625462;-0,0200012838467956;
249,6;249,6;1;1;3;1;0;0;-15980,2504625462;-0,0198039785027504;
249,65;249,65;1;1;3;1;0;0;-15979,8552837605;-0,0196471065282822;
249,7;249,7;1;1;3;1;0;0;-15979,4082489352;-0,0197157124057412;
249,75;249,75;1;1;3;1;0;0;-15978,9612141098;-0,0197319826111197;
249,8;249,8;1;1;3;1;0;0;-15978,5159674237;-0,019654999487102;
249,85;249,85;1;1;3;1;0;0;-15978,0689325983;-0,0195831153541803;
249,9;249,9;1;1;3;1;0;0;-15977,6236859122;-0,019394694827497;
249,95;249,95;1;1;3;1;0;0;-15977,5521603402;-0,0192505493760109;
250;250;1;1;3;1;0;0;-15977,5521603402;-0,0191332213580608;
250,05;250,05;1;1;3;1;0;0;-15977,5521603402;-0,0188242783769965;
250,1;250,1;1;1;3;1;0;0;-15977,5521603402;-0,0186831504106522;
250,15;250,15;1;1;3;1;0;0;-15977,5521603402;-0,0184302451089025;
250,2;250,2;1;1;3;1;0;0;-15977,5521603402;-0,018341806717217;
250,25;250,25;1;1;3;1;0;0;-15977,5521603402;-0,0181745970621705;
250,3;250,3;1;1;3;1;0;0;-15977,5521603402;-0,0179625954478979;
250,35;250,35;1;1;3;1;0;0;-15977,5521603402;-0,01789222471416;
250,4;250,4;1;1;3;1;0;0;-15977,5521603402;-0,0178643362596631;
250,45;250,45;1;1;3;1;0;0;-15977,1337357436;-0,0177374249324203;
250,5;250,5;1;1;3;1;0;0;-15976,6867009182;-0,0177048472687602;
250,55;250,55;1;1;3;1;0;0;-15976,2414542321;-0,0176913384348154;
250,6;250,6;1;1;3;1;0;0;-15975,7944194067;-0,0173834478482604;
250,65;250,65;1;1;3;1;0;0;-15975,3491727207;-0,0171342538669705;
250,7;250,7;1;1;3;1;0;0;-15975,1220790294;-0,0169701268896461;
250,75;250,75;1;1;3;1;0;0;-15975,1220790294;-0,016837096773088;
250,8;250,8;1;1;3;1;0;0;-15975,1220790294;-0,0167312752455473;
250,85;250,85;1;1;3;1;0;0;-15975,1220790294;-0,0164874317124486;
250,9;250,9;1;1;3;1;0;0;-15975,1220790294;-0,0164306862279773;
250,95;250,95;1;1;3;1;0;0;-15975,1220790294;-0,0164307001978159;
251;251;1;1;3;1;0;0;-15975,1220790294;-0,016324738971889;
251,05;251,05;1;1;3;1;0;0;-15975,1220790294;-0,0161829544231296;
251,1;251,1;1;1;3;1;0;0;-15975,1220790294;-0,0160298403352499;
251,15;251,15;1;1;3;1;0;0;-15975,1220790294;-0,0159765034914017;
251,2;251,2;1;1;3;1;0;0;-15974,8377648804;-0,0158438738435507;
251,25;251,25;1;1;3;1;0;0;-15974,3925181943;-0,0157134933397174;
251,3;251,3;1;1;3;1;0;0;-15973,945483369;-0,0156044168397784;
251,35;251,35;1;1;3;1;0;0;-15973,4984485436;-0,0154898734763265;
251,4;251,4;1;1;3;1;0;0;-15973,0532018575;-0,0153572019189596;
251,45;251,45;1;1;3;1;0;0;-15972,6061670321;-0,0151330698281527;
251,5;251,5;1;1;3;1;0;0;-15972,3898021766;-0,0151143176481128;
251,55;251,55;1;1;3;1;0;0;-15972,3898021766;-0,0150959566235542;
251,6;251,6;1;1;3;1;0;0;-15972,3898021766;-0,0149602256715298;
251,65;251,65;1;1;3;1;0;0;-15972,3898021766;-0,0147589901462197;
251,7;251,7;1;1;3;1;0;0;-15972,3898021766;-0,0146476086229086;
251,75;251,75;1;1;3;1;0;0;-15972,3898021766;-0,014532171189785;
251,8;251,8;1;1;3;1;0;0;-15972,3898021766;-0,014465837739408;
251,85;251,85;1;1;3;1;0;0;-15972,3898021766;-0,0142969656735659;
251,9;251,9;1;1;3;1;0;0;-15972,3898021766;-0,0142129743471742;
251,95;251,95;1;1;3;1;0;0;-15972,3647682264;-0,0141926156356931;
252;252;1;1;3;1;0;0;-15971,9195215403;-0,0141087966039777;
252,05;252,05;1;1;3;1;0;0;-15971,4724867149;-0,0140117527917027;
252,1;252,1;1;1;3;1;0;0;-15971,0272400288;-0,0139171769842505;
252,15;252,15;1;1;3;1;0;0;-15970,5802052035;-0,01379803288728;
252,2;252,2;1;1;3;1;0;0;-15970,1331703781;-0,0136859668418765;
252,25;252,25;1;1;3;1;0;0;-15969,8434918112;-0,0135827856138349;
252,3;252,3;1;1;3;1;0;0;-15969,8434918112;-0,013475501909852;
252,35;252,35;1;1;3;1;0;0;-15969,8434918112;-0,0134300347417593;
252,4;252,4;1;1;3;1;0;0;-15969,8434918112;-0,0132395420223475;
252,45;252,45;1;1;3;1;0;0;-15969,8434918112;-0,0130802253261209;
252,5;252,5;1;1;3;1;0;0;-15969,8434918112;-0,0131428008899093;
252,55;252,55;1;1;3;1;0;0;-15969,8434918112;-0,0131762633100152;
252,6;252,6;1;1;3;1;0;0;-15969,8434918112;-0,0131314853206277;
252,65;252,65;1;1;3;1;0;0;-15969,8434918112;-0,0128969457000494;
252,7;252,7;1;1;3;1;0;0;-15969,8434918112;-0,0127608282491565;
252,75;252,75;1;1;3;1;0;0;-15969,7165339208;-0,0127445254474878;
252,8;252,8;1;1;3;1;0;0;-15969,2694990954;-0,0127077382057905;
252,85;252,85;1;1;3;1;0;0;-15968,8242524093;-0,0125293526798487;
252,9;252,9;1;1;3;1;0;0;-15968,377217584;-0,0124577293172479;
252,95;252,95;1;1;3;1;0;0;-15967,9301827586;-0,0123554561287165;
253;253;1;1;3;1;0;0;-15967,4849360725;-0,0123357167467475;
253,05;253,05;1;1;3;1;0;0;-15967,1326726301;-0,0121578434482217;
253,1;253,1;1;1;3;1;0;0;-15967,1326726301;-0,0120116537436843;
253,15;253,15;1;1;3;1;0;0;-15967,1326726301;-0,0120240217074752;
253,2;253,2;1;1;3;1;0;0;-15967,1326726301;-0,0120135443285108;
253,25;253,25;1;1;3;1;0;0;-15967,1326726301;-0,0119045050814748;
253,3;253,3;1;1;3;1;0;0;-15967,1326726301;-0,0117545714601874;
253,35;253,35;1;1;3;1;0;0;-15967,1326726301;-0,0117607368156314;
