Temps total (s),Temps de cycle écoulé (s),Nombre total de cycles,Cycles écoulés,Etape,Nombre total de cycles(Forme d'onde Linear),Nombre total de cycles(Forme d'onde Rotary),Pos (ľm),Effort_5N (N)
"6,389","6,389",1,1,1,0,0,"11347,54631","-0,16709812"
"6,39","6,39",1,1,1,0,0,"11347,5177","-0,166015178"
"6,391","6,391",1,1,1,0,0,"11347,53022","-0,164803732"
"6,392","6,392",1,1,1,0,0,"11347,56956","-0,16357217"
"6,393","6,393",1,1,1,0,0,"11347,6089","-0,162540097"
"6,394","6,394",1,1,1,0,0,"11347,6241","-0,161912646"
"6,395","6,395",1,1,1,0,0,"11347,60532","-0,161735378"
"6,396","6,396",1,1,1,0,0,"11347,57313","-0,162002016"
"6,397","6,397",1,1,1,0,0,"11347,55257","-0,162675586"
"6,398","6,398",1,1,1,0,0,"11347,55257","-0,16361177"
"6,399","6,399",1,1,1,0,0,"11347,56151","-0,164575763"
"6,4","6,4",1,1,1,0,0,"11347,57313","-0,165428799"
"6,401","6,401",1,1,1,0,0,"11347,57313","-0,166133698"
"6,402","6,402",1,1,1,0,0,"11347,56151","-0,166640114"
"6,403","6,403",1,1,1,0,0,"11347,54899","-0,166825298"
"6,404","6,404",1,1,1,0,0,"11347,54542","-0,166559778"
"6,405","6,405",1,1,1,0,0,"11347,56151","-0,165698119"
"6,406","6,406",1,1,1,0,0,"11347,59549","-0,164080299"
"6,407","6,407",1,1,1,0,0,"11347,61873","-0,162405539"
"6,408","6,408",1,1,1,0,0,"11347,61337","-0,161431469"
"6,409","6,409",1,1,1,0,0,"11347,58744","-0,161220897"
"6,41","6,41",1,1,1,0,0,"11347,56419","-0,161845833"
"6,411","6,411",1,1,1,0,0,"11347,56598","-0,162783451"
"6,412","6,412",1,1,1,0,0,"11347,58476","-0,163543802"
"6,413","6,413",1,1,1,0,0,"11347,59727","-0,163837206"
"6,414","6,414",1,1,1,0,0,"11347,58923","-0,164026599"
"6,415","6,415",1,1,1,0,0,"11347,56598","-0,164659172"
"6,416","6,416",1,1,1,0,0,"11347,54989","-0,165662132"
"6,417","6,417",1,1,1,0,0,"11347,55347","-0,166742355"
"6,418","6,418",1,1,1,0,0,"11347,57224","-0,167519636"
"6,419","6,419",1,1,1,0,0,"11347,5928","-0,16784003"
"6,42","6,42",1,1,1,0,0,"11347,60979","-0,167513695"
"6,421","6,421",1,1,1,0,0,"11347,61069","-0,166761428"
"6,422","6,422",1,1,1,0,0,"11347,59996","-0,165830329"
"6,423","6,423",1,1,1,0,0,"11347,58386","-0,165075213"
"6,424","6,424",1,1,1,0,0,"11347,56956","-0,164727662"
"6,425","6,425",1,1,1,0,0,"11347,56419","-0,164294783"
"6,426","6,426",1,1,1,0,0,"11347,55972","-0,163568184"
"6,427","6,427",1,1,1,0,0,"11347,55615","-0,162608232"
"6,428","6,428",1,1,1,0,0,"11347,55168","-0,161863044"
"6,429","6,429",1,1,1,0,0,"11347,55257","-0,161751844"
"6,43","6,43",1,1,1,0,0,"11347,56688","-0,162239969"
"6,431","6,431",1,1,1,0,0,"11347,58386","-0,163106769"
"6,432","6,432",1,1,1,0,0,"11347,59996","-0,163955353"
"6,433","6,433",1,1,1,0,0,"11347,60443","-0,164687112"
"6,434","6,434",1,1,1,0,0,"11347,60085","-0,165222399"
"6,435","6,435",1,1,1,0,0,"11347,59638","-0,16573539"
"6,436","6,436",1,1,1,0,0,"11347,5928","-0,166411791"
"6,437","6,437",1,1,1,0,0,"11347,58833","-0,166892968"
"6,438","6,438",1,1,1,0,0,"11347,57671","-0,167099126"
"6,439","6,439",1,1,1,0,0,"11347,55704","-0,167014319"
"6,44","6,44",1,1,1,0,0,"11347,53916","-0,166660026"
"6,441","6,441",1,1,1,0,0,"11347,53916","-0,165965408"
"6,442","6,442",1,1,1,0,0,"11347,55704","-0,164998472"
"6,443","6,443",1,1,1,0,0,"11347,57582","-0,164061598"
"6,444","6,444",1,1,1,0,0,"11347,58029","-0,163419843"
"6,445","6,445",1,1,1,0,0,"11347,56866","-0,163066927"
"6,446","6,446",1,1,1,0,0,"11347,55972","-0,162962396"
"6,447","6,447",1,1,1,0,0,"11347,56777","-0,16331384"
"6,448","6,448",1,1,1,0,0,"11347,58744","-0,164155923"
"6,449","6,449",1,1,1,0,0,"11347,608","-0,165189356"
"6,45","6,45",1,1,1,0,0,"11347,61605","-0,16611306"
"6,451","6,451",1,1,1,0,0,"11347,60353","-0,166964699"
"6,452","6,452",1,1,1,0,0,"11347,57403","-0,167860277"
"6,453","6,453",1,1,1,0,0,"11347,54184","-0,168807954"
"6,454","6,454",1,1,1,0,0,"11347,52664","-0,169776045"
"6,455","6,455",1,1,1,0,0,"11347,5338","-0,17072767"
"6,456","6,456",1,1,1,0,0,"11347,55704","-0,171695948"
"6,457","6,457",1,1,1,0,0,"11347,57313","-0,172841903"
"6,458","6,458",1,1,1,0,0,"11347,57045","-0,174151771"
"6,459","6,459",1,1,1,0,0,"11347,56241","-0,175113808"
"6,46","6,46",1,1,1,0,0,"11347,55704","-0,174878966"
"6,461","6,461",1,1,1,0,0,"11347,56866","-0,173137989"
"6,462","6,462",1,1,1,0,0,"11347,5928","-0,170328971"
"6,463","6,463",1,1,1,0,0,"11347,61605","-0,167269818"
"6,464","6,464",1,1,1,0,0,"11347,61873","-0,164963081"
"6,465","6,465",1,1,1,0,0,"11347,58744","-0,164115075"
"6,466","6,466",1,1,1,0,0,"11347,54542","-0,164436139"
"6,467","6,467",1,1,1,0,0,"11347,52933","-0,16519187"
"6,468","6,468",1,1,1,0,0,"11347,55257","-0,166153908"
"6,469","6,469",1,1,1,0,0,"11347,5928","-0,167381931"
"6,47","6,47",1,1,1,0,0,"11347,61605","-0,169048887"
"6,471","6,471",1,1,1,0,0,"11347,6089","-0,171057135"
"6,472","6,472",1,1,1,0,0,"11347,58118","-0,172971785"
"6,473","6,473",1,1,1,0,0,"11347,55347","-0,174754523"
"6,474","6,474",1,1,1,0,0,"11347,54721","-0,176489763"
"6,475","6,475",1,1,1,0,0,"11347,57045","-0,177865028"
"6,476","6,476",1,1,1,0,0,"11347,60622","-0,178652406"
"6,477","6,477",1,1,1,0,0,"11347,62499","-0,17886607"
"6,478","6,478",1,1,1,0,0,"11347,61516","-0,178462509"
"6,479","6,479",1,1,1,0,0,"11347,58386","-0,177205633"
"6,48","6,48",1,1,1,0,0,"11347,55525","-0,175120551"
"6,481","6,481",1,1,1,0,0,"11347,54899","-0,172606912"
"6,482","6,482",1,1,1,0,0,"11347,56509","-0,17011296"
"6,483","6,483",1,1,1,0,0,"11347,58655","-0,168066509"
"6,484","6,484",1,1,1,0,0,"11347,58923","-0,166764166"
"6,485","6,485",1,1,1,0,0,"11347,56956","-0,166338999"
"6,486","6,486",1,1,1,0,0,"11347,5481","-0,166544635"
"6,487","6,487",1,1,1,0,0,"11347,54631","-0,166849829"
"6,488","6,488",1,1,1,0,0,"11347,57045","-0,167109556"
"6,489","6,489",1,1,1,0,0,"11347,60174","-0,16780464"
"6,49","6,49",1,1,1,0,0,"11347,61784","-0,169295613"
"6,491","6,491",1,1,1,0,0,"11347,61426","-0,171477124"
"6,492","6,492",1,1,1,0,0,"11347,59102","-0,174092147"
"6,493","6,493",1,1,1,0,0,"11347,56241","-0,176765695"
"6,494","6,494",1,1,1,0,0,"11347,54184","-0,178881828"
"6,495","6,495",1,1,1,0,0,"11347,54631","-0,180114936"
"6,496","6,496",1,1,1,0,0,"11347,57492","-0,180429798"
"6,497","6,497",1,1,1,0,0,"11347,60622","-0,179920718"
"6,498","6,498",1,1,1,0,0,"11347,60622","-0,178666096"
"6,499","6,499",1,1,1,0,0,"11347,57045","-0,176772587"
"6,5","6,5",1,1,1,0,0,"11347,52843","-0,174567234"
"6,501","6,501",1,1,1,0,0,"11347,51234","-0,172418077"
"6,502","6,502",1,1,1,0,0,"11347,53648","-0,170636531"
"6,503","6,503",1,1,1,0,0,"11347,59102","-0,169420037"
"6,504","6,504",1,1,1,0,0,"11347,63304","-0,168908797"
"6,505","6,505",1,1,1,0,0,"11347,63304","-0,169167724"
"6,506","6,506",1,1,1,0,0,"11347,59102","-0,170132704"
"6,507","6,507",1,1,1,0,0,"11347,54542","-0,171602182"
"6,508","6,508",1,1,1,0,0,"11347,53737","-0,173378065"
"6,509","6,509",1,1,1,0,0,"11347,56777","-0,175344311"
"6,51","6,51",1,1,1,0,0,"11347,6089","-0,177275874"
"6,511","6,511",1,1,1,0,0,"11347,62141","-0,178768728"
"6,512","6,512",1,1,1,0,0,"11347,59549","-0,179537516"
"6,513","6,513",1,1,1,0,0,"11347,55615","-0,179483574"
"6,514","6,514",1,1,1,0,0,"11347,53469","-0,178704225"
"6,515","6,515",1,1,1,0,0,"11347,54542","-0,177325513"
"6,516","6,516",1,1,1,0,0,"11347,57492","-0,175461341"
"6,517","6,517",1,1,1,0,0,"11347,59996","-0,173215456"
"6,518","6,518",1,1,1,0,0,"11347,60353","-0,170905739"
"6,519","6,519",1,1,1,0,0,"11347,59012","-0,168846492"
"6,52","6,52",1,1,1,0,0,"11347,5785","-0,167197082"
"6,521","6,521",1,1,1,0,0,"11347,57582","-0,166113004"
"6,522","6,522",1,1,1,0,0,"11347,57582","-0,165701676"
"6,523","6,523",1,1,1,0,0,"11347,57492","-0,165902469"
"6,524","6,524",1,1,1,0,0,"11347,57135","-0,166378524"
"6,525","6,525",1,1,1,0,0,"11347,56688","-0,167255551"
"6,526","6,526",1,1,1,0,0,"11347,56509","-0,168987941"
"6,527","6,527",1,1,1,0,0,"11347,56777","-0,171373822"
"6,528","6,528",1,1,1,0,0,"11347,57224","-0,174008869"
"6,529","6,529",1,1,1,0,0,"11347,57582","-0,176207274"
"6,53","6,53",1,1,1,0,0,"11347,58029","-0,177476313"
"6,531","6,531",1,1,1,0,0,"11347,58386","-0,177514702"
"6,532","6,532",1,1,1,0,0,"11347,59102","-0,176480208"
"6,533","6,533",1,1,1,0,0,"11347,59817","-0,174606573"
"6,534","6,534",1,1,1,0,0,"11347,59102","-0,172250737"
"6,535","6,535",1,1,1,0,0,"11347,5785","-0,169720687"
"6,536","6,536",1,1,1,0,0,"11347,57135","-0,167188793"
"6,537","6,537",1,1,1,0,0,"11347,57492","-0,165042542"
"6,538","6,538",1,1,1,0,0,"11347,5785","-0,163540635"
"6,539","6,539",1,1,1,0,0,"11347,57582","-0,162761193"
"6,54","6,54",1,1,1,0,0,"11347,56241","-0,162631106"
"6,541","6,541",1,1,1,0,0,"11347,54631","-0,163210668"
"6,542","6,542",1,1,1,0,0,"11347,53827","-0,164400879"
"6,543","6,543",1,1,1,0,0,"11347,54005","-0,165888183"
"6,544","6,544",1,1,1,0,0,"11347,54899","-0,16749125"
"6,545","6,545",1,1,1,0,0,"11347,5633","-0,169251822"
"6,546","6,546",1,1,1,0,0,"11347,58297","-0,17115688"
"6,547","6,547",1,1,1,0,0,"11347,60174","-0,172929857"
"6,548","6,548",1,1,1,0,0,"11347,60622","-0,174336676"
"6,549","6,549",1,1,1,0,0,"11347,60174","-0,175343882"
"6,55","6,55",1,1,1,0,0,"11347,59191","-0,175870024"
"6,551","6,551",1,1,1,0,0,"11347,57939","-0,175848287"
"6,552","6,552",1,1,1,0,0,"11347,56688","-0,175190922"
"6,553","6,553",1,1,1,0,0,"11347,55525","-0,17392775"
"6,554","6,554",1,1,1,0,0,"11347,5481","-0,172343813"
"6,555","6,555",1,1,1,0,0,"11347,55257","-0,170782134"
"6,556","6,556",1,1,1,0,0,"11347,56509","-0,169423018"
"6,557","6,557",1,1,1,0,0,"11347,57671","-0,16834192"
"6,558","6,558",1,1,1,0,0,"11347,58565","-0,167783014"
"6,559","6,559",1,1,1,0,0,"11347,58297","-0,167935602"
"6,56","6,56",1,1,1,0,0,"11347,5785","-0,168755241"
"6,561","6,561",1,1,1,0,0,"11347,57582","-0,170097705"
"6,562","6,562",1,1,1,0,0,"11347,58655","-0,171804689"
"6,563","6,563",1,1,1,0,0,"11347,60264","-0,173684545"
"6,564","6,564",1,1,1,0,0,"11347,60711","-0,175455678"
"6,565","6,565",1,1,1,0,0,"11347,59102","-0,176816303"
"6,566","6,566",1,1,1,0,0,"11347,55704","-0,17749222"
"6,567","6,567",1,1,1,0,0,"11347,5338","-0,177405532"
"6,568","6,568",1,1,1,0,0,"11347,54274","-0,176757891"
"6,569","6,569",1,1,1,0,0,"11347,57313","-0,175673552"
"6,57","6,57",1,1,1,0,0,"11347,59727","-0,173967723"
"6,571","6,571",1,1,1,0,0,"11347,60085","-0,1716928"
"6,572","6,572",1,1,1,0,0,"11347,58476","-0,169219673"
"6,573","6,573",1,1,1,0,0,"11347,5633","-0,167065281"
"6,574","6,574",1,1,1,0,0,"11347,56062","-0,165530294"
"6,575","6,575",1,1,1,0,0,"11347,58118","-0,164743904"
"6,576","6,576",1,1,1,0,0,"11347,60711","-0,164780989"
"6,577","6,577",1,1,1,0,0,"11347,61247","-0,165575985"
"6,578","6,578",1,1,1,0,0,"11347,59638","-0,166730583"
"6,579","6,579",1,1,1,0,0,"11347,56866","-0,167757571"
"6,58","6,58",1,1,1,0,0,"11347,55972","-0,168844257"
"6,581","6,581",1,1,1,0,0,"11347,57403","-0,170396175"
"6,582","6,582",1,1,1,0,0,"11347,58118","-0,17241193"
"6,583","6,583",1,1,1,0,0,"11347,56241","-0,174409859"
"6,584","6,584",1,1,1,0,0,"11347,52754","-0,175821986"
"6,585","6,585",1,1,1,0,0,"11347,51234","-0,176570192"
"6,586","6,586",1,1,1,0,0,"11347,53111","-0,176917352"
"6,587","6,587",1,1,1,0,0,"11347,57492","-0,176804792"
"6,588","6,588",1,1,1,0,0,"11347,6232","-0,176121518"
"6,589","6,589",1,1,1,0,0,"11347,64377","-0,174832679"
"6,59","6,59",1,1,1,0,0,"11347,62946","-0,173094645"
"6,591","6,591",1,1,1,0,0,"11347,59549","-0,171335973"
"6,592","6,592",1,1,1,0,0,"11347,56419","-0,169799998"
"6,593","6,593",1,1,1,0,0,"11347,55168","-0,168646965"
"6,594","6,594",1,1,1,0,0,"11347,55972","-0,168069955"
"6,595","6,595",1,1,1,0,0,"11347,57582","-0,16815152"
"6,596","6,596",1,1,1,0,0,"11347,58029","-0,168938097"
"6,597","6,597",1,1,1,0,0,"11347,56598","-0,170439146"
"6,598","6,598",1,1,1,0,0,"11347,54542","-0,172311999"
"6,599","6,599",1,1,1,0,0,"11347,53022","-0,174255539"
"6,6","6,6",1,1,1,0,0,"11347,53916","-0,176071282"
"6,601","6,601",1,1,1,0,0,"11347,57135","-0,177529771"
"6,602","6,602",1,1,1,0,0,"11347,60622","-0,178411398"
"6,603","6,603",1,1,1,0,0,"11347,61247","-0,178620368"
"6,604","6,604",1,1,1,0,0,"11347,5928","-0,178018883"
"6,605","6,605",1,1,1,0,0,"11347,56956","-0,176587943"
"6,606","6,606",1,1,1,0,0,"11347,56151","-0,174560938"
"6,607","6,607",1,1,1,0,0,"11347,57403","-0,172121525"
"6,608","6,608",1,1,1,0,0,"11347,5928","-0,169463493"
"6,609","6,609",1,1,1,0,0,"11347,59727","-0,166824702"
"6,61","6,61",1,1,1,0,0,"11347,57403","-0,164470188"
"6,611","6,611",1,1,1,0,0,"11347,53469","-0,162742436"
"6,612","6,612",1,1,1,0,0,"11347,50876","-0,161879938"
"6,613","6,613",1,1,1,0,0,"11347,52038","-0,161895435"
"6,614","6,614",1,1,1,0,0,"11347,55704","-0,162656549"
"6,615","6,615",1,1,1,0,0,"11347,60264","-0,164029412"
"6,616","6,616",1,1,1,0,0,"11347,63036","-0,165948309"
"6,617","6,617",1,1,1,0,0,"11347,62946","-0,168190338"
"6,618","6,618",1,1,1,0,0,"11347,608","-0,170381889"
"6,619","6,619",1,1,1,0,0,"11347,58655","-0,172175895"
"6,62","6,62",1,1,1,0,0,"11347,57939","-0,173471626"
"6,621","6,621",1,1,1,0,0,"11347,57939","-0,174146257"
"6,622","6,622",1,1,1,0,0,"11347,57939","-0,174111668"
"6,623","6,623",1,1,1,0,0,"11347,57761","-0,173348021"
"6,624","6,624",1,1,1,0,0,"11347,56956","-0,171954986"
"6,625","6,625",1,1,1,0,0,"11347,56151","-0,170092098"
"6,626","6,626",1,1,1,0,0,"11347,56598","-0,167922601"
"6,627","6,627",1,1,1,0,0,"11347,58923","-0,165620502"
"6,628","6,628",1,1,1,0,0,"11347,61516","-0,163589213"
"6,629","6,629",1,1,1,0,0,"11347,61605","-0,162183251"
"6,63","6,63",1,1,1,0,0,"11347,59191","-0,161550008"
"6,631","6,631",1,1,1,0,0,"11347,56151","-0,161728468"
"6,632","6,632",1,1,1,0,0,"11347,55794","-0,162739791"
"6,633","6,633",1,1,1,0,0,"11347,58476","-0,164509416"
"6,634","6,634",1,1,1,0,0,"11347,61247","-0,166852418"
"6,635","6,635",1,1,1,0,0,"11347,61247","-0,169510674"
"6,636","6,636",1,1,1,0,0,"11347,58833","-0,172171202"
"6,637","6,637",1,1,1,0,0,"11347,55883","-0,174615588"
"6,638","6,638",1,1,1,0,0,"11347,54631","-0,176659115"
"6,639","6,639",1,1,1,0,0,"11347,55168","-0,177955814"
"6,64","6,64",1,1,1,0,0,"11347,55972","-0,178336706"
"6,641","6,641",1,1,1,0,0,"11347,56598","-0,177846327"
"6,642","6,642",1,1,1,0,0,"11347,56598","-0,17669227"
"6,643","6,643",1,1,1,0,0,"11347,56866","-0,175015312"
"6,644","6,644",1,1,1,0,0,"11347,58029","-0,172958504"
"6,645","6,645",1,1,1,0,0,"11347,58744","-0,170810577"
"6,646","6,646",1,1,1,0,0,"11347,58029","-0,168867949"
"6,647","6,647",1,1,1,0,0,"11347,56419","-0,167406946"
"6,648","6,648",1,1,1,0,0,"11347,55257","-0,166530255"
"6,649","6,649",1,1,1,0,0,"11347,55972","-0,16630495"
"6,65","6,65",1,1,1,0,0,"11347,57224","-0,166760609"
"6,651","6,651",1,1,1,0,0,"11347,58386","-0,167808458"
"6,652","6,652",1,1,1,0,0,"11347,58833","-0,169309806"
"6,653","6,653",1,1,1,0,0,"11347,57671","-0,171009824"
"6,654","6,654",1,1,1,0,0,"11347,56598","-0,172653459"
"6,655","6,655",1,1,1,0,0,"11347,56956","-0,174149666"
"6,656","6,656",1,1,1,0,0,"11347,58208","-0,175344348"
"6,657","6,657",1,1,1,0,0,"11347,5937","-0,176006164"
"6,658","6,658",1,1,1,0,0,"11347,5937","-0,175957028"
"6,659","6,659",1,1,1,0,0,"11347,57403","-0,175157636"
"6,66","6,66",1,1,1,0,0,"11347,54631","-0,173709318"
"6,661","6,661",1,1,1,0,0,"11347,5338","-0,171840917"
"6,662","6,662",1,1,1,0,0,"11347,54184","-0,169708449"
"6,663","6,663",1,1,1,0,0,"11347,56509","-0,167479329"
"6,664","6,664",1,1,1,0,0,"11347,57761","-0,165432561"
"6,665","6,665",1,1,1,0,0,"11347,57492","-0,163818449"
"6,666","6,666",1,1,1,0,0,"11347,57135","-0,162760373"
"6,667","6,667",1,1,1,0,0,"11347,56866","-0,162300654"
"6,668","6,668",1,1,1,0,0,"11347,58029","-0,162597876"
"6,669","6,669",1,1,1,0,0,"11347,60085","-0,163721405"
"6,67","6,67",1,1,1,0,0,"11347,61337","-0,165507905"
"6,671","6,671",1,1,1,0,0,"11347,61247","-0,167691074"
"6,672","6,672",1,1,1,0,0,"11347,60174","-0,169980153"
"6,673","6,673",1,1,1,0,0,"11347,58297","-0,172107816"
"6,674","6,674",1,1,1,0,0,"11347,5633","-0,173825081"
"6,675","6,675",1,1,1,0,0,"11347,55347","-0,174917299"
"6,676","6,676",1,1,1,0,0,"11347,55078","-0,175278038"
"6,677","6,677",1,1,1,0,0,"11347,55078","-0,17491838"
"6,678","6,678",1,1,1,0,0,"11347,55078","-0,174002834"
"6,679","6,679",1,1,1,0,0,"11347,55168","-0,17265575"
"6,68","6,68",1,1,1,0,0,"11347,5633","-0,170943569"
"6,681","6,681",1,1,1,0,0,"11347,57939","-0,169095527"
"6,682","6,682",1,1,1,0,0,"11347,58297","-0,167449135"
"6,683","6,683",1,1,1,0,0,"11347,57492","-0,166253876"
"6,684","6,684",1,1,1,0,0,"11347,56866","-0,165546872"
"6,685","6,685",1,1,1,0,0,"11347,57582","-0,165309533"
"6,686","6,686",1,1,1,0,0,"11347,5928","-0,165605787"
"6,687","6,687",1,1,1,0,0,"11347,59996","-0,166469216"
"6,688","6,688",1,1,1,0,0,"11347,58923","-0,167766493"
"6,689","6,689",1,1,1,0,0,"11347,57313","-0,16926147"
"6,69","6,69",1,1,1,0,0,"11347,55704","-0,170747209"
"6,691","6,691",1,1,1,0,0,"11347,54899","-0,172103737"
"6,692","6,692",1,1,1,0,0,"11347,55257","-0,173215251"
"6,693","6,693",1,1,1,0,0,"11347,56419","-0,173973199"
"6,694","6,694",1,1,1,0,0,"11347,58386","-0,174332391"
"6,695","6,695",1,1,1,0,0,"11347,59996","-0,17424373"
"6,696","6,696",1,1,1,0,0,"11347,60085","-0,173711441"
"6,697","6,697",1,1,1,0,0,"11347,5928","-0,172706954"
"6,698","6,698",1,1,1,0,0,"11347,58476","-0,171247907"
"6,699","6,699",1,1,1,0,0,"11347,57939","-0,16959209"
"6,7","6,7",1,1,1,0,0,"11347,5785","-0,168051999"
"6,701","6,701",1,1,1,0,0,"11347,5785","-0,16681511"
"6,702","6,702",1,1,1,0,0,"11347,5785","-0,16598504"
"6,703","6,703",1,1,1,0,0,"11347,5785","-0,165686999"
"6,704","6,704",1,1,1,0,0,"11347,57403","-0,166059453"
"6,705","6,705",1,1,1,0,0,"11347,56598","-0,167157967"
"6,706","6,706",1,1,1,0,0,"11347,55704","-0,168871172"
"6,707","6,707",1,1,1,0,0,"11347,55525","-0,170943812"
"6,708","6,708",1,1,1,0,0,"11347,56419","-0,173132513"
"6,709","6,709",1,1,1,0,0,"11347,5785","-0,175204482"
"6,71","6,71",1,1,1,0,0,"11347,59459","-0,176902432"
"6,711","6,711",1,1,1,0,0,"11347,60622","-0,178045277"
"6,712","6,712",1,1,1,0,0,"11347,59906","-0,178439096"
"6,713","6,713",1,1,1,0,0,"11347,58655","-0,177927688"
"6,714","6,714",1,1,1,0,0,"11347,58118","-0,176607668"
"6,715","6,715",1,1,1,0,0,"11347,58476","-0,174760651"
"6,716","6,716",1,1,1,0,0,"11347,58923","-0,172698889"
"6,717","6,717",1,1,1,0,0,"11347,58833","-0,170718692"
"6,718","6,718",1,1,1,0,0,"11347,57492","-0,169042218"
"6,719","6,719",1,1,1,0,0,"11347,55883","-0,167842563"
"6,72","6,72",1,1,1,0,0,"11347,54721","-0,167183392"
"6,721","6,721",1,1,1,0,0,"11347,54452","-0,167111177"
"6,722","6,722",1,1,1,0,0,"11347,54721","-0,167668108"
"6,723","6,723",1,1,1,0,0,"11347,55168","-0,168831535"
"6,724","6,724",1,1,1,0,0,"11347,56151","-0,17043341"
"6,725","6,725",1,1,1,0,0,"11347,57761","-0,172255654"
"6,726","6,726",1,1,1,0,0,"11347,5928","-0,174120162"
"6,727","6,727",1,1,1,0,0,"11347,59459","-0,175769124"
"6,728","6,728",1,1,1,0,0,"11347,59102","-0,177159812"
"6,729","6,729",1,1,1,0,0,"11347,58655","-0,178165697"
"6,73","6,73",1,1,1,0,0,"11347,58565","-0,178544298"
"6,731","6,731",1,1,1,0,0,"11347,59638","-0,178249627"
"6,732","6,732",1,1,1,0,0,"11347,60622","-0,177300144"
"6,733","6,733",1,1,1,0,0,"11347,59817","-0,176075604"
"6,734","6,734",1,1,1,0,0,"11347,57761","-0,174724683"
"6,735","6,735",1,1,1,0,0,"11347,55972","-0,172973871"
"6,736","6,736",1,1,1,0,0,"11347,55078","-0,170764383"
"6,737","6,737",1,1,1,0,0,"11347,55525","-0,168165024"
"6,738","6,738",1,1,1,0,0,"11347,5633","-0,165613443"
"6,739","6,739",1,1,1,0,0,"11347,57045","-0,163733792"
"6,74","6,74",1,1,1,0,0,"11347,56956","-0,16309578"
"6,741","6,741",1,1,1,0,0,"11347,56598","-0,163724627"
"6,742","6,742",1,1,1,0,0,"11347,56419","-0,165153239"
"6,743","6,743",1,1,1,0,0,"11347,57939","-0,167086534"
"6,744","6,744",1,1,1,0,0,"11347,59996","-0,169379953"
"6,745","6,745",1,1,1,0,0,"11347,608","-0,171866249"
"6,746","6,746",1,1,1,0,0,"11347,59549","-0,174130611"
"6,747","6,747",1,1,1,0,0,"11347,56598","-0,175947603"
"6,748","6,748",1,1,1,0,0,"11347,53827","-0,177108999"
"6,749","6,749",1,1,1,0,0,"11347,53022","-0,177202709"
"6,75","6,75",1,1,1,0,0,"11347,54184","-0,176453479"
"6,751","6,751",1,1,1,0,0,"11347,56956","-0,175058376"
"6,752","6,752",1,1,1,0,0,"11347,58476","-0,173073374"
"6,753","6,753",1,1,1,0,0,"11347,57313","-0,170631744"
"6,754","6,754",1,1,1,0,0,"11347,54542","-0,168420859"
"6,755","6,755",1,1,1,0,0,"11347,53469","-0,167086963"
"6,756","6,756",1,1,1,0,0,"11347,55794","-0,166111626"
"6,757","6,757",1,1,1,0,0,"11347,59102","-0,165252369"
"6,758","6,758",1,1,1,0,0,"11347,608","-0,164748635"
"6,759","6,759",1,1,1,0,0,"11347,60353","-0,165033471"
"6,76","6,76",1,1,1,0,0,"11347,58744","-0,166087933"
"6,761","6,761",1,1,1,0,0,"11347,57582","-0,167735647"
"6,762","6,762",1,1,1,0,0,"11347,57135","-0,169818047"
"6,763","6,763",1,1,1,0,0,"11347,56509","-0,171894822"
"6,764","6,764",1,1,1,0,0,"11347,54899","-0,173596628"
"6,765","6,765",1,1,1,0,0,"11347,53558","-0,174814835"
"6,766","6,766",1,1,1,0,0,"11347,53558","-0,175590627"
"6,767","6,767",1,1,1,0,0,"11347,54721","-0,175914671"
"6,768","6,768",1,1,1,0,0,"11347,55883","-0,175521411"
"6,769","6,769",1,1,1,0,0,"11347,57135","-0,174178425"
"6,77","6,77",1,1,1,0,0,"11347,58386","-0,17209148"
"6,771","6,771",1,1,1,0,0,"11347,59549","-0,169733353"
"6,772","6,772",1,1,1,0,0,"11347,60532","-0,167485718"
"6,773","6,773",1,1,1,0,0,"11347,60532","-0,165595543"
"6,774","6,774",1,1,1,0,0,"11347,59549","-0,164262969"
"6,775","6,775",1,1,1,0,0,"11347,58029","-0,163616128"
"6,776","6,776",1,1,1,0,0,"11347,56419","-0,163670853"
"6,777","6,777",1,1,1,0,0,"11347,54899","-0,164464414"
"6,778","6,778",1,1,1,0,0,"11347,54452","-0,165939704"
"6,779","6,779",1,1,1,0,0,"11347,5481","-0,168002993"
"6,78","6,78",1,1,1,0,0,"11347,55168","-0,170445275"
"6,781","6,781",1,1,1,0,0,"11347,55436","-0,172825009"
"6,782","6,782",1,1,1,0,0,"11347,54989","-0,174716879"
"6,783","6,783",1,1,1,0,0,"11347,54899","-0,175860338"
"6,784","6,784",1,1,1,0,0,"11347,56509","-0,176376961"
"6,785","6,785",1,1,1,0,0,"11347,5928","-0,17655056"
"6,786","6,786",1,1,1,0,0,"11347,61337","-0,176327135"
"6,787","6,787",1,1,1,0,0,"11347,61337","-0,175508875"
"6,788","6,788",1,1,1,0,0,"11347,60174","-0,17407069"
"6,789","6,789",1,1,1,0,0,"11347,58476","-0,172222108"
"6,79","6,79",1,1,1,0,0,"11347,57045","-0,17019799"
